,0,1,2,3
1,Write-In cells: 156,,,
2,Overvote cells: 12,,,
3,"Carrick, Ashley E.: 0",,,
4,"McNeill, Ruben A. Jr.: 1",,,
5,"McKinley, Kevin: 2",,,
6,"Brown, Kieran C.: 3",,,
971,1,2.0,3.0,0.0
972,2,1.0,,
973,2,1.0,0.0,3.0
974,0,3.0,,
975,0,,,
976,0,,,
977,0,1.0,2.0,3.0
978,2,1.0,,
979,0,3.0,1.0,2.0
980,0,,,
981,0,,,
982,0,,,
983,0,,,
984,0,,,
985,0,1.0,2.0,3.0
986,0,,,
987,0,,,
989,0,,,
990,2,1.0,,
991,2,1.0,,
992,0,,,
993,0,3.0,2.0,1.0
994,0,,,
995,0,,,
996,0,,,
997,0,,,
998,1,2.0,,
999,3,0.0,,
1000,2,,,
1001,2,,,
1002,1,2.0,,
1003,2,,,
1004,0,,,
1005,0,,,
1006,2,,,
1007,1,2.0,,
1008,2,,,
1009,0,,,
1010,2,,,
1011,0,,,
1012,2,1.0,,
1013,0,,,
1014,0,3.0,2.0,1.0
1015,0,2.0,,
1017,1,2.0,,
1018,0,,,
1019,0,,,
1020,0,,,
1021,0,,,
1022,0,,,
1023,0,,,
1024,0,,,
1025,0,,,
1026,3,2.0,1.0,0.0
1027,2,,,
1028,0,1.0,3.0,2.0
1029,0,3.0,,
1030,0,2.0,3.0,1.0
1031,0,,,
1032,0,,,
1033,1,2.0,3.0,0.0
1034,0,3.0,2.0,1.0
1035,1,2.0,,
1036,0,,,
1037,2,1.0,,
1038,2,1.0,,
1039,0,,,
1040,0,,,
1042,0,,,
1043,2,1.0,3.0,
1044,0,,,
1045,1,2.0,,
1046,0,2.0,,
1047,3,2.0,1.0,0.0
1048,0,2.0,,
1049,0,,,
1050,1,,,
1052,0,2.0,1.0,3.0
1053,0,1.0,3.0,2.0
1054,2,1.0,,
1055,0,,,
1056,1,,,
1057,1,2.0,,
1058,0,3.0,,
1059,0,,,
1060,1,2.0,3.0,
1061,0,,,
1062,1,2.0,3.0,0.0
1063,0,,,
1064,2,1.0,3.0,
1065,1,2.0,,
1066,0,,,
1067,1,,,
1068,0,,,
1069,1,2.0,3.0,
1070,0,,,
1071,0,3.0,1.0,2.0
1072,0,,,
1073,0,,,
1074,0,2.0,,
1075,1,2.0,3.0,0.0
1076,0,,,
1077,0,,,
1078,0,,,
1079,0,,,
1081,2,1.0,,
1082,0,,,
1084,3,2.0,0.0,1.0
1085,0,,,
1086,0,,,
1087,2,1.0,3.0,
1088,1,2.0,,
1089,0,,,
1090,0,,,
1091,0,,,
1092,2,,,
1093,2,1.0,3.0,
1094,3,0.0,2.0,1.0
1095,0,2.0,3.0,1.0
1098,2,1.0,,
1099,0,,,
1100,0,3.0,2.0,1.0
1101,0,,,
1102,0,,,
1103,2,,,
1104,0,,,
1105,0,,,
1106,0,,,
1107,1,2.0,,
1108,2,3.0,,
1109,2,1.0,,
1110,0,,,
1111,2,,,
1112,2,,,
1114,0,,,
1115,0,,,
1116,2,,,
1117,0,,,
1118,0,,,
1119,2,1.0,3.0,
1120,2,1.0,,
1121,1,2.0,,
1122,2,,,
1123,2,1.0,,
1124,0,,,
1166,0,2.0,1.0,
1167,1,2.0,,
1168,2,,,
1169,1,2.0,3.0,
1170,1,,,
1171,2,,,
1174,2,,,
1175,0,2.0,,
1176,0,3.0,2.0,
1177,0,,,
1178,0,,,
1179,0,,,
1180,0,,,
1181,0,,,
1182,0,,,
1183,0,,,
1184,0,,,
1185,0,2.0,3.0,1.0
1186,2,1.0,,
1187,0,3.0,1.0,
1188,0,,,
1189,1,2.0,,
1190,0,,,
1191,0,,,
1192,0,,,
1193,0,,,
1194,1,2.0,,
1195,0,,,
1196,0,2.0,,
1197,0,,,
1198,0,,,
1199,0,,,
1200,2,,,
1201,1,2.0,3.0,
1202,1,2.0,,
1203,0,,,
1204,1,2.0,,
1205,0,,,
1206,0,,,
1207,0,,,
1208,1,3.0,2.0,
1209,3,1.0,2.0,
1210,0,,,
1211,0,2.0,,
1212,0,2.0,,
1213,0,2.0,1.0,
1214,2,,,
1215,0,,,
1216,0,3.0,2.0,
1217,0,3.0,2.0,
1218,2,,,
1219,0,,,
1220,2,1.0,0.0,3.0
1221,0,,,
1222,1,2.0,,
1223,0,3.0,2.0,1.0
1224,0,,,
1225,0,,,
1226,0,2.0,,
1227,0,,,
1228,0,,,
1229,0,3.0,,
1230,0,,,
1231,1,2.0,,
1232,1,2.0,,
1233,1,2.0,,
1234,0,,,
1235,0,2.0,1.0,3.0
1237,1,,,
1238,1,2.0,3.0,0.0
1239,0,,,
1240,1,2.0,3.0,0.0
1241,0,2.0,,
1242,0,2.0,1.0,3.0
1243,1,,,
1244,0,,,
1245,0,,,
1246,0,,,
1247,0,,,
1248,2,1.0,3.0,
1249,0,,,
1250,0,,,
1251,0,2.0,3.0,
1252,0,3.0,2.0,
1253,0,,,
1254,2,,,
1255,0,,,
1256,1,3.0,,
1257,1,2.0,,
1258,0,2.0,,
1259,0,2.0,,
1260,0,,,
1261,0,,,
1262,0,,,
1263,0,,,
1264,0,2.0,,
1265,0,,,
1266,2,,,
1267,0,,,
1268,2,1.0,,
1269,3,2.0,1.0,
1270,0,,,
1271,0,,,
1272,0,,,
1273,0,3.0,2.0,1.0
1274,0,,,
1276,2,,,
1277,0,3.0,2.0,1.0
1278,2,1.0,3.0,
1279,0,2.0,,
1280,1,,,
1281,2,1.0,,
1282,0,3.0,,
1283,0,,,
1284,0,1.0,2.0,3.0
1285,0,3.0,,
1287,0,3.0,2.0,1.0
1288,2,,,
1289,0,,,
1290,0,,,
1291,0,,,
1292,0,,,
1293,0,,,
1294,0,,,
1295,0,3.0,,
1296,0,3.0,2.0,1.0
1297,0,2.0,3.0,1.0
1298,0,2.0,3.0,1.0
1299,0,,,
1300,0,3.0,,
1301,2,1.0,3.0,
1302,0,,,
1303,0,,,
1304,3,0.0,1.0,2.0
1305,0,,,
1306,2,,,
1307,2,1.0,,
1308,2,1.0,3.0,0.0
1309,0,2.0,3.0,1.0
1310,0,2.0,1.0,3.0
