,0,1,2,3,4,5,6,7,8,9,10,11,12
1,Write-In cells: 162,,,,,,,,,,,,
2,Overvote cells: 371,,,,,,,,,,,,
3,Bill Perkins: 0,,,,,,,,,,,,
4,William A. Allen: 1,,,,,,,,,,,,
5,Bernadette McNear: 2,,,,,,,,,,,,
6,Keith Taylor: 3,,,,,,,,,,,,
7,Athena Moore: 4,,,,,,,,,,,,
8,Billy Council: 5,,,,,,,,,,,,
9,Pierre A. Gooding: 6,,,,,,,,,,,,
10,Cordell Cleare: 7,,,,,,,,,,,,
11,Kristin Richardson Jordan: 8,,,,,,,,,,,,
12,Sheba T. Simpson-Amsterdam: 9,,,,,,,,,,,,
13,Ruth L. McDaniels: 10,,,,,,,,,,,,
14,Joshua Albert Clennon: 11,,,,,,,,,,,,
15,Mario Rosser: 12,,,,,,,,,,,,
153828,9,12.0,6.0,,,,,,,,,,
153831,4,,,,,,,,,,,,
153832,0,11.0,1.0,,,,,,,,,,
153833,12,11.0,,,,,,,,,,,
153834,7,8.0,12.0,,,,,,,,,,
153835,3,7.0,4.0,8.0,12.0,,,,,,,,
153836,0,9.0,10.0,2.0,7.0,,,,,,,,
153837,4,12.0,1.0,2.0,6.0,,,,,,,,
153838,11,7.0,8.0,,,,,,,,,,
153839,0,,,,,,,,,,,,
153840,1,11.0,12.0,10.0,0.0,,,,,,,,
153841,0,10.0,9.0,3.0,6.0,,,,,,,,
153843,0,8.0,12.0,,,,,,,,,,
153844,4,7.0,3.0,9.0,,,,,,,,,
153845,0,,,,,,,,,,,,
153846,8,10.0,0.0,4.0,2.0,,,,,,,,
153847,0,,,,,,,,,,,,
153848,8,0.0,3.0,,,,,,,,,,
153850,1,12.0,0.0,5.0,9.0,,,,,,,,
153851,0,,,,,,,,,,,,
153852,0,3.0,4.0,11.0,10.0,,,,,,,,
153853,8,,,,,,,,,,,,
153854,12,,,,,,,,,,,,
153855,8,12.0,4.0,10.0,6.0,,,,,,,,
153856,0,2.0,3.0,4.0,,,,,,,,,
153857,4,7.0,12.0,,,,,,,,,,
153858,2,8.0,4.0,,,,,,,,,,
153859,4,0.0,3.0,10.0,,,,,,,,,
153860,7,4.0,2.0,,,,,,,,,,
153861,8,12.0,,,,,,,,,,,
153862,0,12.0,,,,,,,,,,,
153863,7,1.0,3.0,11.0,5.0,,,,,,,,
153864,4,1.0,7.0,,,,,,,,,,
153865,8,7.0,9.0,,,,,,,,,,
153866,6,1.0,5.0,0.0,,,,,,,,,
153867,0,5.0,10.0,3.0,6.0,,,,,,,,
153868,8,12.0,10.0,4.0,9.0,,,,,,,,
153869,11,8.0,,,,,,,,,,,
153870,0,7.0,12.0,,,,,,,,,,
153871,10,7.0,8.0,,,,,,,,,,
153872,10,4.0,2.0,9.0,7.0,,,,,,,,
153873,0,7.0,8.0,11.0,,,,,,,,,
153874,0,8.0,9.0,7.0,3.0,,,,,,,,
153875,1,4.0,12.0,6.0,,,,,,,,,
153876,12,8.0,4.0,3.0,11.0,,,,,,,,
153877,0,,,,,,,,,,,,
153878,12,7.0,8.0,,,,,,,,,,
153879,4,8.0,0.0,6.0,3.0,,,,,,,,
153880,0,,,,,,,,,,,,
153881,8,4.0,11.0,,,,,,,,,,
153883,10,,,,,,,,,,,,
153884,7,0.0,4.0,,,,,,,,,,
153885,0,4.0,9.0,2.0,3.0,,,,,,,,
153886,12,8.0,6.0,10.0,1.0,,,,,,,,
153887,7,8.0,10.0,12.0,3.0,,,,,,,,
153888,7,10.0,1.0,,,,,,,,,,
153889,0,10.0,8.0,7.0,1.0,,,,,,,,
153890,4,10.0,3.0,9.0,0.0,,,,,,,,
153891,11,6.0,9.0,,,,,,,,,,
153892,8,11.0,12.0,9.0,7.0,,,,,,,,
153893,3,1.0,11.0,4.0,0.0,,,,,,,,
153894,8,3.0,11.0,12.0,4.0,,,,,,,,
153895,7,4.0,8.0,0.0,,,,,,,,,
153896,9,7.0,4.0,5.0,2.0,,,,,,,,
153898,8,,,,,,,,,,,,
153899,8,1.0,11.0,0.0,4.0,,,,,,,,
153900,0,,,,,,,,,,,,
153902,7,3.0,2.0,1.0,4.0,,,,,,,,
153903,4,8.0,10.0,0.0,1.0,,,,,,,,
153904,6,1.0,9.0,3.0,4.0,,,,,,,,
153905,0,12.0,3.0,,,,,,,,,,
153906,4,0.0,,,,,,,,,,,
153907,0,,,,,,,,,,,,
153908,8,,,,,,,,,,,,
153909,8,4.0,11.0,7.0,12.0,,,,,,,,
153910,3,10.0,12.0,,,,,,,,,,
153911,12,0.0,10.0,5.0,3.0,,,,,,,,
153912,4,7.0,0.0,,,,,,,,,,
153913,11,4.0,12.0,,,,,,,,,,
153915,1,7.0,11.0,4.0,3.0,,,,,,,,
153916,8,7.0,,,,,,,,,,,
153917,7,0.0,11.0,,,,,,,,,,
153918,1,4.0,3.0,0.0,5.0,,,,,,,,
153919,0,7.0,,,,,,,,,,,
153920,8,0.0,,,,,,,,,,,
153921,0,12.0,8.0,3.0,7.0,,,,,,,,
153922,0,12.0,,,,,,,,,,,
153923,8,11.0,12.0,7.0,5.0,,,,,,,,
153924,12,8.0,1.0,7.0,4.0,,,,,,,,
153925,8,11.0,12.0,7.0,3.0,,,,,,,,
153927,11,,,,,,,,,,,,
153928,10,8.0,2.0,12.0,3.0,,,,,,,,
153929,0,,,,,,,,,,,,
153930,1,0.0,5.0,,,,,,,,,,
153931,11,0.0,12.0,10.0,4.0,,,,,,,,
153932,3,11.0,7.0,12.0,6.0,,,,,,,,
153933,10,8.0,6.0,12.0,0.0,,,,,,,,
153934,11,7.0,,,,,,,,,,,
153935,8,7.0,10.0,3.0,1.0,,,,,,,,
153936,12,3.0,0.0,,,,,,,,,,
153937,7,0.0,,,,,,,,,,,
153938,3,4.0,0.0,12.0,,,,,,,,,
153939,6,12.0,5.0,,,,,,,,,,
153940,1,4.0,0.0,,,,,,,,,,
153942,7,8.0,3.0,12.0,,,,,,,,,
153943,0,9.0,2.0,8.0,4.0,,,,,,,,
153944,9,8.0,6.0,5.0,0.0,,,,,,,,
153945,3,12.0,9.0,4.0,8.0,,,,,,,,
153946,8,4.0,,,,,,,,,,,
153947,8,12.0,11.0,4.0,0.0,,,,,,,,
153948,6,1.0,10.0,0.0,4.0,,,,,,,,
153949,0,,,,,,,,,,,,
153950,0,3.0,8.0,1.0,6.0,,,,,,,,
153951,10,7.0,,,,,,,,,,,
153952,0,3.0,2.0,4.0,,,,,,,,,
153953,0,1.0,10.0,3.0,7.0,,,,,,,,
153954,4,9.0,1.0,10.0,3.0,,,,,,,,
153955,4,5.0,9.0,7.0,10.0,,,,,,,,
153956,3,6.0,4.0,12.0,1.0,,,,,,,,
153957,8,,,,,,,,,,,,
153959,10,,,,,,,,,,,,
153960,7,12.0,11.0,2.0,8.0,,,,,,,,
153961,1,3.0,2.0,,,,,,,,,,
153963,8,12.0,11.0,,,,,,,,,,
153964,8,4.0,10.0,2.0,9.0,,,,,,,,
153965,4,3.0,11.0,8.0,,,,,,,,,
153966,8,12.0,,,,,,,,,,,
153967,1,,,,,,,,,,,,
153968,4,7.0,12.0,11.0,,,,,,,,,
153969,0,3.0,4.0,10.0,8.0,,,,,,,,
153970,0,,,,,,,,,,,,
153971,1,12.0,5.0,4.0,7.0,,,,,,,,
153972,7,6.0,10.0,12.0,,,,,,,,,
153973,8,9.0,,,,,,,,,,,
153974,4,12.0,11.0,7.0,8.0,,,,,,,,
153975,0,10.0,,,,,,,,,,,
153976,8,,,,,,,,,,,,
153977,1,7.0,11.0,12.0,0.0,,,,,,,,
153978,8,0.0,5.0,4.0,10.0,,,,,,,,
153979,0,,,,,,,,,,,,
153980,4,2.0,8.0,6.0,1.0,,,,,,,,
153981,10,7.0,0.0,9.0,4.0,,,,,,,,
153982,8,4.0,10.0,9.0,2.0,,,,,,,,
153983,1,11.0,4.0,12.0,10.0,,,,,,,,
153984,8,11.0,12.0,7.0,5.0,,,,,,,,
153985,12,7.0,,,,,,,,,,,
153986,11,8.0,7.0,,,,,,,,,,
153987,8,0.0,7.0,,,,,,,,,,
153988,12,5.0,10.0,4.0,8.0,,,,,,,,
153989,4,12.0,3.0,8.0,5.0,,,,,,,,
153990,0,3.0,8.0,,,,,,,,,,
153991,12,8.0,3.0,4.0,9.0,,,,,,,,
153992,0,3.0,8.0,4.0,11.0,,,,,,,,
153993,8,11.0,,,,,,,,,,,
153994,4,2.0,12.0,,,,,,,,,,
153995,12,1.0,11.0,8.0,9.0,,,,,,,,
153997,5,3.0,12.0,4.0,0.0,,,,,,,,
153998,3,,,,,,,,,,,,
153999,8,3.0,12.0,,,,,,,,,,
154000,4,10.0,7.0,0.0,9.0,,,,,,,,
154001,0,1.0,5.0,8.0,11.0,,,,,,,,
154002,9,10.0,8.0,3.0,0.0,,,,,,,,
154003,11,8.0,12.0,0.0,10.0,,,,,,,,
154004,0,12.0,7.0,8.0,,,,,,,,,
154005,7,4.0,0.0,12.0,,,,,,,,,
154006,11,12.0,8.0,10.0,3.0,,,,,,,,
154007,5,0.0,7.0,3.0,1.0,,,,,,,,
154008,0,7.0,,,,,,,,,,,
154009,0,8.0,,,,,,,,,,,
154010,7,0.0,8.0,,,,,,,,,,
154011,8,4.0,0.0,1.0,11.0,,,,,,,,
154013,1,8.0,,,,,,,,,,,
154014,4,8.0,2.0,10.0,,,,,,,,,
154015,1,2.0,,,,,,,,,,,
154016,5,0.0,7.0,3.0,12.0,,,,,,,,
154017,3,0.0,,,,,,,,,,,
154018,4,,,,,,,,,,,,
154019,0,,,,,,,,,,,,
154020,7,8.0,10.0,9.0,4.0,,,,,,,,
154021,7,0.0,10.0,6.0,3.0,,,,,,,,
154022,0,,,,,,,,,,,,
154023,12,,,,,,,,,,,,
154024,0,7.0,8.0,12.0,1.0,,,,,,,,
154026,0,12.0,,,,,,,,,,,
154027,0,4.0,8.0,12.0,,,,,,,,,
154028,8,10.0,12.0,3.0,4.0,,,,,,,,
154029,4,12.0,10.0,7.0,8.0,,,,,,,,
154030,0,3.0,10.0,1.0,4.0,,,,,,,,
154031,12,3.0,8.0,,,,,,,,,,
154032,1,4.0,7.0,,,,,,,,,,
154033,0,,,,,,,,,,,,
154034,0,,,,,,,,,,,,
154035,0,,,,,,,,,,,,
154036,4,1.0,7.0,12.0,11.0,,,,,,,,
154037,11,8.0,,,,,,,,,,,
154038,3,,,,,,,,,,,,
154039,12,8.0,3.0,4.0,6.0,,,,,,,,
154040,0,,,,,,,,,,,,
154041,7,1.0,6.0,9.0,2.0,,,,,,,,
154042,8,,,,,,,,,,,,
154043,1,7.0,8.0,,,,,,,,,,
154044,5,1.0,7.0,6.0,4.0,,,,,,,,
154045,1,10.0,6.0,5.0,7.0,,,,,,,,
154046,7,11.0,4.0,8.0,,,,,,,,,
154047,12,,,,,,,,,,,,
154048,12,9.0,3.0,11.0,4.0,,,,,,,,
154050,4,12.0,,,,,,,,,,,
154051,11,0.0,9.0,3.0,4.0,,,,,,,,
154053,0,,,,,,,,,,,,
154054,4,12.0,7.0,3.0,1.0,,,,,,,,
154055,0,,,,,,,,,,,,
154056,4,8.0,9.0,2.0,0.0,,,,,,,,
154057,1,6.0,8.0,12.0,3.0,,,,,,,,
154058,11,4.0,,,,,,,,,,,
154059,11,12.0,6.0,4.0,7.0,,,,,,,,
154060,3,10.0,1.0,7.0,,,,,,,,,
154061,12,1.0,4.0,11.0,3.0,,,,,,,,
154062,8,0.0,,,,,,,,,,,
154063,1,0.0,3.0,11.0,7.0,,,,,,,,
154064,7,8.0,1.0,4.0,9.0,,,,,,,,
154065,8,4.0,11.0,,,,,,,,,,
154066,12,8.0,6.0,9.0,,,,,,,,,
154067,0,3.0,,,,,,,,,,,
154068,9,10.0,4.0,1.0,6.0,,,,,,,,
154069,4,10.0,1.0,,,,,,,,,,
154070,11,12.0,8.0,7.0,1.0,,,,,,,,
154071,8,10.0,7.0,2.0,4.0,,,,,,,,
154072,7,5.0,4.0,8.0,2.0,,,,,,,,
154073,12,0.0,5.0,7.0,1.0,,,,,,,,
154074,7,8.0,3.0,12.0,2.0,,,,,,,,
154075,7,1.0,12.0,,,,,,,,,,
154076,8,,,,,,,,,,,,
154078,8,9.0,0.0,10.0,1.0,,,,,,,,
154079,4,3.0,7.0,11.0,0.0,,,,,,,,
154080,1,0.0,2.0,3.0,11.0,,,,,,,,
154081,4,8.0,10.0,9.0,11.0,,,,,,,,
154082,11,0.0,,,,,,,,,,,
154083,0,4.0,6.0,8.0,10.0,,,,,,,,
154084,8,7.0,,,,,,,,,,,
154085,4,12.0,7.0,,,,,,,,,,
154086,6,12.0,3.0,11.0,7.0,,,,,,,,
154087,0,3.0,4.0,11.0,1.0,,,,,,,,
154088,4,1.0,0.0,5.0,2.0,,,,,,,,
154089,8,11.0,6.0,12.0,,,,,,,,,
154090,12,8.0,,,,,,,,,,,
154091,7,0.0,11.0,,,,,,,,,,
154092,3,9.0,,,,,,,,,,,
154093,8,11.0,,,,,,,,,,,
154094,4,3.0,10.0,0.0,5.0,,,,,,,,
154095,8,10.0,4.0,12.0,6.0,,,,,,,,
154096,0,7.0,1.0,,,,,,,,,,
154097,4,8.0,12.0,1.0,3.0,,,,,,,,
154098,12,,,,,,,,,,,,
154099,6,8.0,12.0,9.0,,,,,,,,,
154100,3,,,,,,,,,,,,
154101,11,,,,,,,,,,,,
154102,11,12.0,4.0,8.0,,,,,,,,,
154103,8,4.0,,,,,,,,,,,
154104,0,,,,,,,,,,,,
154105,11,,,,,,,,,,,,
154106,0,8.0,6.0,1.0,3.0,,,,,,,,
154107,8,12.0,11.0,3.0,0.0,,,,,,,,
154108,0,,,,,,,,,,,,
154109,4,8.0,12.0,7.0,9.0,,,,,,,,
154110,0,,,,,,,,,,,,
154111,7,8.0,12.0,11.0,4.0,,,,,,,,
154112,8,,,,,,,,,,,,
154113,0,3.0,8.0,1.0,4.0,,,,,,,,
154114,8,6.0,10.0,11.0,12.0,,,,,,,,
154115,12,8.0,,,,,,,,,,,
154116,8,4.0,7.0,11.0,12.0,,,,,,,,
154117,12,,,,,,,,,,,,
154118,0,1.0,,,,,,,,,,,
154119,8,4.0,3.0,10.0,,,,,,,,,
154120,10,9.0,4.0,8.0,2.0,,,,,,,,
154121,1,12.0,,,,,,,,,,,
154122,1,8.0,,,,,,,,,,,
154123,4,7.0,12.0,,,,,,,,,,
154124,0,8.0,3.0,4.0,1.0,,,,,,,,
154125,0,5.0,,,,,,,,,,,
154126,0,,,,,,,,,,,,
154127,8,12.0,4.0,11.0,0.0,,,,,,,,
154128,0,4.0,7.0,11.0,,,,,,,,,
154129,12,0.0,3.0,7.0,4.0,,,,,,,,
154130,12,4.0,2.0,10.0,9.0,,,,,,,,
154131,8,4.0,12.0,1.0,11.0,,,,,,,,
154132,8,9.0,4.0,12.0,,,,,,,,,
154133,8,12.0,7.0,4.0,3.0,,,,,,,,
154134,8,3.0,11.0,,,,,,,,,,
154135,0,4.0,3.0,,,,,,,,,,
154136,4,,,,,,,,,,,,
154137,5,12.0,7.0,10.0,1.0,,,,,,,,
154138,12,7.0,3.0,11.0,4.0,,,,,,,,
154139,8,11.0,,,,,,,,,,,
154140,7,4.0,,,,,,,,,,,
154141,2,3.0,0.0,10.0,,,,,,,,,
154142,1,,,,,,,,,,,,
154143,8,,,,,,,,,,,,
154144,12,,,,,,,,,,,,
154145,11,0.0,3.0,6.0,10.0,,,,,,,,
154146,4,8.0,,,,,,,,,,,
154147,4,,,,,,,,,,,,
154148,7,4.0,3.0,12.0,,,,,,,,,
154149,1,0.0,7.0,4.0,2.0,,,,,,,,
154150,4,3.0,9.0,5.0,8.0,,,,,,,,
154151,0,8.0,1.0,4.0,10.0,,,,,,,,
154152,0,10.0,1.0,,,,,,,,,,
154153,8,,,,,,,,,,,,
154154,4,12.0,11.0,8.0,6.0,,,,,,,,
154155,8,10.0,9.0,6.0,7.0,,,,,,,,
154157,8,0.0,10.0,2.0,1.0,,,,,,,,
154158,4,6.0,11.0,12.0,9.0,,,,,,,,
154159,8,4.0,11.0,5.0,3.0,,,,,,,,
154160,3,8.0,0.0,6.0,4.0,,,,,,,,
154161,10,,,,,,,,,,,,
154162,4,7.0,1.0,12.0,3.0,,,,,,,,
154163,1,10.0,3.0,9.0,11.0,,,,,,,,
154164,8,11.0,,,,,,,,,,,
154165,8,,,,,,,,,,,,
154166,3,7.0,10.0,12.0,,,,,,,,,
154167,4,8.0,0.0,,,,,,,,,,
154168,1,5.0,12.0,9.0,3.0,,,,,,,,
154169,8,11.0,12.0,,,,,,,,,,
154170,10,,,,,,,,,,,,
154171,4,,,,,,,,,,,,
154172,0,10.0,,,,,,,,,,,
154173,8,10.0,11.0,5.0,7.0,,,,,,,,
154174,7,0.0,8.0,12.0,9.0,,,,,,,,
154175,8,0.0,11.0,4.0,,,,,,,,,
154176,3,4.0,7.0,0.0,,,,,,,,,
154177,12,0.0,,,,,,,,,,,
154178,8,11.0,,,,,,,,,,,
154179,5,9.0,11.0,4.0,3.0,,,,,,,,
154180,10,7.0,12.0,,,,,,,,,,
154181,8,11.0,,,,,,,,,,,
154182,12,8.0,4.0,0.0,9.0,,,,,,,,
154183,11,8.0,1.0,6.0,12.0,,,,,,,,
154184,7,0.0,1.0,12.0,11.0,,,,,,,,
154185,9,6.0,,,,,,,,,,,
154186,0,6.0,5.0,3.0,8.0,,,,,,,,
154187,0,3.0,7.0,10.0,12.0,,,,,,,,
154188,12,0.0,11.0,10.0,4.0,,,,,,,,
154189,7,,,,,,,,,,,,
154190,1,4.0,7.0,3.0,10.0,,,,,,,,
154191,12,8.0,5.0,9.0,11.0,,,,,,,,
154192,8,11.0,7.0,12.0,4.0,,,,,,,,
154193,0,7.0,3.0,10.0,4.0,,,,,,,,
154194,1,3.0,10.0,7.0,8.0,,,,,,,,
154195,7,,,,,,,,,,,,
154196,4,3.0,,,,,,,,,,,
154197,7,8.0,4.0,2.0,11.0,,,,,,,,
154198,9,4.0,8.0,10.0,2.0,,,,,,,,
154199,4,11.0,9.0,3.0,10.0,,,,,,,,
154200,4,8.0,0.0,12.0,3.0,,,,,,,,
154202,7,11.0,4.0,1.0,12.0,,,,,,,,
154204,7,11.0,12.0,8.0,4.0,,,,,,,,
154205,8,7.0,,,,,,,,,,,
154206,12,6.0,11.0,8.0,9.0,,,,,,,,
154207,11,8.0,4.0,9.0,0.0,,,,,,,,
154208,0,12.0,4.0,8.0,10.0,,,,,,,,
154209,8,12.0,4.0,7.0,1.0,,,,,,,,
154211,7,0.0,,,,,,,,,,,
154212,8,7.0,0.0,4.0,,,,,,,,,
154213,6,12.0,8.0,3.0,,,,,,,,,
154214,10,7.0,11.0,3.0,12.0,,,,,,,,
154215,1,8.0,12.0,7.0,0.0,,,,,,,,
154216,1,7.0,4.0,,,,,,,,,,
154218,12,7.0,3.0,2.0,,,,,,,,,
154219,12,8.0,,,,,,,,,,,
154220,7,8.0,11.0,9.0,6.0,,,,,,,,
154221,0,3.0,10.0,12.0,1.0,,,,,,,,
154222,3,6.0,1.0,0.0,10.0,,,,,,,,
154223,10,1.0,,,,,,,,,,,
154224,0,4.0,7.0,8.0,2.0,,,,,,,,
154225,8,4.0,2.0,7.0,0.0,,,,,,,,
154226,12,0.0,4.0,7.0,10.0,,,,,,,,
154227,12,0.0,8.0,,,,,,,,,,
154228,3,12.0,5.0,8.0,7.0,,,,,,,,
154229,3,0.0,4.0,1.0,12.0,,,,,,,,
154230,0,5.0,,,,,,,,,,,
154231,12,8.0,0.0,9.0,11.0,,,,,,,,
154232,8,,,,,,,,,,,,
154233,0,7.0,3.0,4.0,8.0,,,,,,,,
154234,0,5.0,,,,,,,,,,,
154235,0,4.0,3.0,6.0,5.0,,,,,,,,
154236,12,11.0,4.0,8.0,10.0,,,,,,,,
154237,1,4.0,0.0,3.0,8.0,,,,,,,,
154238,10,12.0,4.0,11.0,7.0,,,,,,,,
154239,12,4.0,10.0,8.0,9.0,,,,,,,,
154240,12,11.0,0.0,8.0,,,,,,,,,
154241,1,0.0,,,,,,,,,,,
154242,1,7.0,2.0,12.0,3.0,,,,,,,,
154243,4,7.0,8.0,3.0,11.0,,,,,,,,
154245,8,2.0,9.0,,,,,,,,,,
154246,4,0.0,3.0,1.0,10.0,,,,,,,,
154247,3,7.0,4.0,,,,,,,,,,
154248,4,8.0,1.0,,,,,,,,,,
154249,4,1.0,8.0,10.0,3.0,,,,,,,,
154250,3,4.0,,,,,,,,,,,
154251,8,11.0,0.0,7.0,3.0,,,,,,,,
154252,4,8.0,7.0,3.0,11.0,,,,,,,,
154253,4,8.0,6.0,1.0,10.0,,,,,,,,
154254,0,3.0,1.0,11.0,9.0,,,,,,,,
154255,8,3.0,12.0,4.0,11.0,,,,,,,,
154256,12,4.0,8.0,,,,,,,,,,
154257,3,10.0,12.0,5.0,4.0,,,,,,,,
154259,0,11.0,10.0,1.0,3.0,,,,,,,,
154260,7,6.0,12.0,4.0,9.0,,,,,,,,
154261,10,1.0,4.0,,,,,,,,,,
154262,10,,,,,,,,,,,,
154263,8,11.0,10.0,9.0,7.0,,,,,,,,
154264,8,12.0,5.0,,,,,,,,,,
154265,8,10.0,9.0,4.0,1.0,,,,,,,,
154266,9,0.0,7.0,,,,,,,,,,
154267,3,9.0,1.0,6.0,11.0,,,,,,,,
154268,8,12.0,4.0,2.0,10.0,,,,,,,,
154269,8,11.0,3.0,9.0,0.0,,,,,,,,
154270,6,5.0,7.0,4.0,11.0,,,,,,,,
154271,1,4.0,0.0,,,,,,,,,,
154272,0,5.0,1.0,3.0,4.0,,,,,,,,
154273,7,,,,,,,,,,,,
154274,0,6.0,8.0,9.0,4.0,,,,,,,,
154275,8,9.0,4.0,7.0,,,,,,,,,
154276,1,12.0,4.0,11.0,0.0,,,,,,,,
154277,8,12.0,,,,,,,,,,,
154278,8,11.0,12.0,5.0,6.0,,,,,,,,
154279,3,4.0,7.0,12.0,0.0,,,,,,,,
154280,8,4.0,7.0,10.0,12.0,,,,,,,,
154281,8,5.0,3.0,0.0,9.0,,,,,,,,
154282,9,10.0,2.0,8.0,4.0,,,,,,,,
154283,8,9.0,4.0,10.0,3.0,,,,,,,,
154284,8,,,,,,,,,,,,
154285,8,12.0,4.0,,,,,,,,,,
154286,10,3.0,0.0,4.0,12.0,,,,,,,,
154287,3,10.0,4.0,5.0,9.0,,,,,,,,
154288,0,,,,,,,,,,,,
154289,8,4.0,10.0,9.0,,,,,,,,,
154290,8,4.0,10.0,,,,,,,,,,
154291,5,4.0,0.0,,,,,,,,,,
154292,8,4.0,10.0,7.0,11.0,,,,,,,,
154293,12,0.0,10.0,6.0,4.0,,,,,,,,
154294,12,3.0,0.0,11.0,4.0,,,,,,,,
154295,12,1.0,4.0,8.0,10.0,,,,,,,,
154296,8,,,,,,,,,,,,
154297,8,12.0,4.0,,,,,,,,,,
154298,4,1.0,12.0,,,,,,,,,,
154299,0,3.0,2.0,,,,,,,,,,
154300,0,6.0,,,,,,,,,,,
154303,3,,,,,,,,,,,,
154304,0,1.0,4.0,6.0,3.0,,,,,,,,
154305,7,10.0,4.0,1.0,8.0,,,,,,,,
154306,1,4.0,10.0,6.0,2.0,,,,,,,,
154307,0,8.0,12.0,6.0,4.0,,,,,,,,
154308,0,8.0,4.0,12.0,,,,,,,,,
154309,3,,,,,,,,,,,,
154310,4,7.0,8.0,11.0,12.0,,,,,,,,
154311,0,,,,,,,,,,,,
154312,3,4.0,5.0,11.0,7.0,,,,,,,,
154313,8,11.0,7.0,12.0,,,,,,,,,
154314,4,8.0,3.0,,,,,,,,,,
154315,8,11.0,,,,,,,,,,,
154316,0,3.0,2.0,10.0,4.0,,,,,,,,
154317,0,11.0,,,,,,,,,,,
154318,2,9.0,11.0,,,,,,,,,,
154319,10,6.0,,,,,,,,,,,
154320,0,12.0,6.0,8.0,4.0,,,,,,,,
154322,8,,,,,,,,,,,,
154323,0,,,,,,,,,,,,
154324,10,2.0,9.0,,,,,,,,,,
154325,4,1.0,10.0,3.0,7.0,,,,,,,,
154326,12,7.0,11.0,10.0,,,,,,,,,
154327,8,4.0,3.0,7.0,12.0,,,,,,,,
154328,8,4.0,3.0,10.0,,,,,,,,,
154329,3,1.0,4.0,7.0,11.0,,,,,,,,
154330,7,4.0,6.0,12.0,10.0,,,,,,,,
154331,8,4.0,2.0,6.0,3.0,,,,,,,,
154332,7,5.0,4.0,12.0,0.0,,,,,,,,
154333,7,12.0,4.0,,,,,,,,,,
154334,8,12.0,4.0,,,,,,,,,,
154335,8,,,,,,,,,,,,
154336,8,4.0,3.0,12.0,7.0,,,,,,,,
154337,0,,,,,,,,,,,,
154338,4,1.0,2.0,3.0,0.0,,,,,,,,
154339,0,12.0,,,,,,,,,,,
154340,4,8.0,1.0,,,,,,,,,,
154341,0,11.0,3.0,8.0,1.0,,,,,,,,
154342,8,11.0,4.0,,,,,,,,,,
154343,7,2.0,8.0,4.0,9.0,,,,,,,,
154344,1,3.0,11.0,,,,,,,,,,
154345,4,0.0,12.0,1.0,5.0,,,,,,,,
154346,10,0.0,4.0,,,,,,,,,,
154347,12,10.0,8.0,6.0,0.0,,,,,,,,
154348,0,4.0,10.0,3.0,8.0,,,,,,,,
154349,4,3.0,5.0,11.0,7.0,,,,,,,,
154350,4,8.0,7.0,9.0,2.0,,,,,,,,
154351,0,,,,,,,,,,,,
154352,0,,,,,,,,,,,,
154353,7,8.0,11.0,4.0,12.0,,,,,,,,
154354,3,12.0,9.0,,,,,,,,,,
154355,3,,,,,,,,,,,,
154356,4,,,,,,,,,,,,
154357,8,12.0,7.0,,,,,,,,,,
154358,0,4.0,1.0,7.0,3.0,,,,,,,,
154359,12,,,,,,,,,,,,
154360,4,,,,,,,,,,,,
154361,8,0.0,3.0,12.0,7.0,,,,,,,,
154362,3,6.0,8.0,,,,,,,,,,
154363,0,,,,,,,,,,,,
154364,8,7.0,1.0,11.0,,,,,,,,,
154365,4,7.0,6.0,,,,,,,,,,
154366,8,3.0,9.0,4.0,12.0,,,,,,,,
154367,11,9.0,3.0,4.0,10.0,,,,,,,,
154368,0,3.0,4.0,8.0,10.0,,,,,,,,
154369,11,12.0,4.0,3.0,1.0,,,,,,,,
154370,8,1.0,12.0,11.0,5.0,,,,,,,,
154371,0,10.0,1.0,5.0,,,,,,,,,
154373,0,,,,,,,,,,,,
154374,3,12.0,7.0,11.0,,,,,,,,,
154375,12,3.0,0.0,1.0,2.0,,,,,,,,
154376,8,4.0,,,,,,,,,,,
154377,7,0.0,3.0,4.0,8.0,,,,,,,,
154378,12,8.0,10.0,0.0,,,,,,,,,
154379,0,8.0,1.0,12.0,,,,,,,,,
154380,7,0.0,1.0,11.0,5.0,,,,,,,,
154381,4,8.0,10.0,3.0,7.0,,,,,,,,
154382,8,12.0,4.0,11.0,9.0,,,,,,,,
154384,0,,,,,,,,,,,,
154385,12,8.0,4.0,6.0,7.0,,,,,,,,
154386,3,7.0,10.0,12.0,,,,,,,,,
154387,4,11.0,10.0,,,,,,,,,,
154388,8,,,,,,,,,,,,
154389,11,12.0,1.0,8.0,7.0,,,,,,,,
154390,0,4.0,1.0,2.0,9.0,,,,,,,,
154391,8,10.0,4.0,,,,,,,,,,
154392,4,3.0,0.0,12.0,11.0,,,,,,,,
154393,12,8.0,7.0,4.0,10.0,,,,,,,,
154395,4,5.0,11.0,3.0,,,,,,,,,
154396,2,10.0,6.0,4.0,7.0,,,,,,,,
154397,12,7.0,0.0,11.0,10.0,,,,,,,,
154398,0,10.0,1.0,2.0,8.0,,,,,,,,
154399,0,,,,,,,,,,,,
154400,8,2.0,12.0,9.0,4.0,,,,,,,,
154401,8,1.0,3.0,11.0,7.0,,,,,,,,
154402,8,7.0,4.0,12.0,1.0,,,,,,,,
154403,8,12.0,,,,,,,,,,,
