,0,1,2,3,4,5
1,Write-In cells: 129,,,,,
2,Overvote cells: 6,,,,,
3,TY MOORE: 0,,,,,
4,ALONDRA CANO: 1,,,,,
5,CHARLES CURTIS: 2,,,,,
6,ABDI ABDULLE: 3,,,,,
7,PAT FLEETHAM: 4,,,,,
8,GREGORY MCDONALD: 5,,,,,
740,1,2.0,4.0,,,
741,0,1.0,,,,
742,1,0.0,3.0,,,
743,1,4.0,2.0,,,
744,0,1.0,5.0,,,
745,0,2.0,1.0,,,
746,1,0.0,4.0,,,
747,0,1.0,5.0,,,
748,0,3.0,1.0,,,
749,0,1.0,4.0,,,
750,0,1.0,4.0,,,
751,3,,,,,
752,3,,,,,
753,1,,,,,
754,1,0.0,,,,
755,3,,,,,
756,3,1.0,5.0,,,
757,4,5.0,1.0,,,
758,0,5.0,4.0,,,
759,1,4.0,2.0,,,
760,1,3.0,,,,
761,1,0.0,,,,
762,0,2.0,5.0,,,
763,2,,,,,
764,3,1.0,0.0,,,
765,1,0.0,2.0,,,
766,1,,,,,
767,0,1.0,4.0,,,
768,1,0.0,3.0,,,
769,1,2.0,0.0,,,
770,3,5.0,,,,
771,1,3.0,0.0,,,
772,0,1.0,3.0,,,
773,3,1.0,0.0,,,
774,1,0.0,,,,
775,1,2.0,5.0,,,
776,1,2.0,,,,
777,1,,,,,
778,0,2.0,4.0,,,
779,1,,,,,
780,1,2.0,4.0,,,
782,3,5.0,1.0,,,
783,0,1.0,3.0,,,
784,0,,,,,
785,0,2.0,5.0,,,
786,0,4.0,5.0,,,
787,3,0.0,,,,
788,1,,,,,
789,0,4.0,3.0,,,
790,0,5.0,3.0,,,
791,1,,,,,
792,0,1.0,3.0,,,
793,0,1.0,5.0,,,
794,0,,,,,
795,1,0.0,3.0,,,
796,1,0.0,2.0,,,
797,2,3.0,0.0,,,
798,3,0.0,4.0,,,
799,3,1.0,0.0,,,
800,0,4.0,,,,
801,0,,,,,
802,0,,,,,
803,0,,,,,
804,0,2.0,4.0,,,
805,1,4.0,,,,
806,0,3.0,1.0,,,
807,0,3.0,2.0,,,
808,3,,,,,
809,1,5.0,,,,
810,1,3.0,5.0,,,
811,5,1.0,4.0,,,
812,1,,,,,
813,0,2.0,,,,
814,1,0.0,3.0,,,
815,1,0.0,2.0,,,
816,0,1.0,3.0,,,
817,0,5.0,1.0,,,
818,1,4.0,5.0,,,
819,2,0.0,1.0,,,
820,0,1.0,4.0,,,
821,2,1.0,,,,
822,1,,,,,
823,1,0.0,2.0,,,
824,1,5.0,4.0,,,
826,3,,,,,
827,1,0.0,,,,
828,1,0.0,3.0,,,
829,1,,,,,
830,1,2.0,0.0,,,
831,1,3.0,,,,
832,3,1.0,5.0,,,
833,1,0.0,3.0,,,
834,0,,,,,
835,1,3.0,,,,
836,1,0.0,,,,
837,2,5.0,,,,
838,1,0.0,2.0,,,
839,2,1.0,0.0,,,
840,1,2.0,0.0,,,
841,3,,,,,
842,1,0.0,4.0,,,
843,0,1.0,,,,
844,0,,,,,
845,1,0.0,3.0,,,
846,0,3.0,4.0,,,
847,3,,,,,
848,3,1.0,5.0,,,
849,0,2.0,1.0,,,
850,1,0.0,3.0,,,
851,3,5.0,,,,
852,1,0.0,2.0,,,
853,1,2.0,5.0,,,
854,4,1.0,0.0,,,
855,1,0.0,,,,
856,2,0.0,,,,
857,0,1.0,2.0,,,
858,3,,,,,
859,0,1.0,3.0,,,
861,1,2.0,0.0,,,
862,1,0.0,3.0,,,
863,5,1.0,3.0,,,
864,0,1.0,2.0,,,
865,1,0.0,,,,
866,0,,,,,
867,0,2.0,,,,
868,1,0.0,2.0,,,
869,4,1.0,,,,
870,1,3.0,,,,
871,2,1.0,,,,
872,0,,,,,
873,1,0.0,3.0,,,
874,0,1.0,3.0,,,
875,1,0.0,3.0,,,
876,2,1.0,0.0,,,
877,5,1.0,4.0,,,
878,1,2.0,,,,
879,0,1.0,2.0,,,
880,0,,,,,
881,0,3.0,4.0,,,
882,0,2.0,1.0,,,
883,5,4.0,0.0,,,
884,1,,,,,
885,0,,,,,
886,0,3.0,2.0,,,
887,2,,,,,
888,1,0.0,,,,
889,0,1.0,4.0,,,
890,1,,,,,
891,2,1.0,,,,
892,1,3.0,5.0,,,
893,0,1.0,3.0,,,
894,0,1.0,2.0,,,
895,1,,,,,
896,1,0.0,,,,
897,1,5.0,2.0,,,
898,4,0.0,1.0,,,
899,2,,,,,
900,0,1.0,3.0,,,
901,0,1.0,5.0,,,
902,1,3.0,0.0,,,
903,0,1.0,2.0,,,
904,1,3.0,0.0,,,
905,1,0.0,,,,
906,0,,,,,
907,1,,,,,
908,1,,,,,
909,0,,,,,
910,4,,,,,
911,0,2.0,1.0,,,
912,0,,,,,
913,2,1.0,0.0,,,
914,0,1.0,3.0,,,
915,1,3.0,,,,
916,0,1.0,,,,
917,0,,,,,
919,0,1.0,,,,
920,1,4.0,5.0,,,
921,1,0.0,3.0,,,
922,0,3.0,1.0,,,
923,1,0.0,,,,
924,1,0.0,,,,
925,0,1.0,,,,
926,2,5.0,4.0,,,
927,3,0.0,,,,
928,1,3.0,4.0,,,
929,0,1.0,,,,
930,1,,,,,
931,1,4.0,0.0,,,
932,0,,,,,
933,0,1.0,,,,
934,1,0.0,3.0,,,
935,0,1.0,4.0,,,
936,0,1.0,2.0,,,
937,0,1.0,3.0,,,
938,0,,,,,
940,3,4.0,0.0,,,
941,1,4.0,2.0,,,
942,1,3.0,,,,
943,0,3.0,,,,
944,1,3.0,4.0,,,
945,1,0.0,2.0,,,
946,1,0.0,,,,
948,0,1.0,3.0,,,
949,2,5.0,0.0,,,
950,0,1.0,,,,
951,0,2.0,3.0,,,
952,5,3.0,2.0,,,
953,2,3.0,1.0,,,
954,2,1.0,4.0,,,
955,0,,,,,
956,0,1.0,2.0,,,
957,1,3.0,4.0,,,
958,1,0.0,,,,
959,2,5.0,4.0,,,
960,1,2.0,,,,
961,1,3.0,5.0,,,
962,0,1.0,3.0,,,
963,0,2.0,1.0,,,
964,0,3.0,,,,
965,2,3.0,,,,
966,1,5.0,,,,
967,1,4.0,5.0,,,
968,1,5.0,3.0,,,
969,0,1.0,3.0,,,
971,1,0.0,3.0,,,
972,1,0.0,,,,
973,2,4.0,3.0,,,
974,1,2.0,0.0,,,
975,3,4.0,0.0,,,
976,0,1.0,2.0,,,
977,2,5.0,4.0,,,
978,5,1.0,4.0,,,
979,0,4.0,1.0,,,
980,3,0.0,,,,
981,0,1.0,3.0,,,
982,0,,,,,
983,2,,,,,
984,0,1.0,,,,
985,1,,,,,
986,4,3.0,2.0,,,
987,1,5.0,4.0,,,
988,1,0.0,2.0,,,
989,1,,,,,
990,0,1.0,3.0,,,
991,5,0.0,,,,
992,1,3.0,4.0,,,
993,1,3.0,0.0,,,
995,1,5.0,0.0,,,
996,1,0.0,,,,
997,3,,,,,
998,0,1.0,,,,
999,1,4.0,5.0,,,
1000,2,0.0,1.0,,,
1001,1,0.0,3.0,,,
1002,1,2.0,0.0,,,
1003,1,5.0,3.0,,,
1004,1,0.0,3.0,,,
1005,0,1.0,,,,
1006,1,0.0,3.0,,,
1007,1,2.0,,,,
1008,5,4.0,1.0,,,
1010,4,0.0,5.0,,,
1011,0,1.0,3.0,,,
1012,0,,,,,
1013,1,,,,,
1014,1,0.0,3.0,,,
1015,1,4.0,0.0,,,
1018,0,1.0,3.0,,,
1019,0,3.0,1.0,,,
1020,1,4.0,,,,
1021,0,,,,,
1022,0,2.0,4.0,,,
1023,1,0.0,,,,
1024,2,,,,,
1025,1,,,,,
1026,1,0.0,5.0,,,
1027,5,3.0,1.0,,,
1028,1,3.0,,,,
1029,1,4.0,5.0,,,
1030,0,1.0,,,,
1031,0,1.0,,,,
1032,0,5.0,4.0,,,
1033,5,,,,,
1034,0,2.0,1.0,,,
1035,1,0.0,3.0,,,
1036,0,1.0,,,,
1037,0,1.0,2.0,,,
1038,1,4.0,0.0,,,
1039,1,4.0,5.0,,,
1040,1,0.0,,,,
1041,2,,,,,
1042,2,0.0,,,,
1043,0,2.0,,,,
1044,2,5.0,3.0,,,
1046,1,4.0,,,,
1047,0,1.0,3.0,,,
1048,0,1.0,,,,
1049,1,,,,,
1050,0,1.0,4.0,,,
1051,3,0.0,2.0,,,
