,0,1,2,3,4,5,6,7,8,9,10,11
1,Write-In cells: 254,,,,,,,,,,,
2,Overvote cells: 231,,,,,,,,,,,
3,Luis Tejada: 0,,,,,,,,,,,
4,Carmen R. Quinones: 1,,,,,,,,,,,
5,Stacy R. Lynch: 2,,,,,,,,,,,
6,Keith L. Harris: 3,,,,,,,,,,,
7,Maria Ordonez: 4,,,,,,,,,,,
8,Daniel M. Cohen: 5,,,,,,,,,,,
9,Raymond Sanchez Jr.: 6,,,,,,,,,,,
10,Miguel Estrella: 7,,,,,,,,,,,
11,Corey Ortega: 8,,,,,,,,,,,
12,Shaun Abreu: 9,,,,,,,,,,,
13,Lena Melendez: 10,,,,,,,,,,,
14,Marti Gould  Allen-Cummings: 11,,,,,,,,,,,
163829,5,6.0,4.0,,,,,,,,,
163830,7,8.0,4.0,1.0,,,,,,,,
163831,11,4.0,9.0,8.0,2.0,,,,,,,
163832,8,10.0,1.0,3.0,7.0,,,,,,,
163833,9,,,,,,,,,,,
163834,9,4.0,3.0,8.0,0.0,,,,,,,
163835,4,2.0,5.0,11.0,8.0,,,,,,,
163836,8,9.0,,,,,,,,,,
163837,11,4.0,9.0,,,,,,,,,
163838,8,9.0,3.0,,,,,,,,,
163839,3,5.0,2.0,8.0,,,,,,,,
163840,4,11.0,1.0,9.0,10.0,,,,,,,
163841,2,9.0,,,,,,,,,,
163842,2,3.0,,,,,,,,,,
163843,0,4.0,9.0,1.0,8.0,,,,,,,
163844,0,2.0,,,,,,,,,,
163845,8,,,,,,,,,,,
163846,5,11.0,,,,,,,,,,
163847,1,10.0,5.0,,,,,,,,,
163848,6,5.0,8.0,,,,,,,,,
163850,2,6.0,11.0,9.0,5.0,,,,,,,
163851,10,5.0,1.0,9.0,,,,,,,,
163853,3,,,,,,,,,,,
163854,8,4.0,10.0,,,,,,,,,
163855,11,,,,,,,,,,,
163856,2,,,,,,,,,,,
163857,5,6.0,4.0,10.0,,,,,,,,
163858,2,3.0,11.0,9.0,10.0,,,,,,,
163859,9,0.0,4.0,2.0,5.0,,,,,,,
163860,9,2.0,5.0,11.0,3.0,,,,,,,
163861,11,5.0,4.0,9.0,,,,,,,,
163862,9,2.0,4.0,1.0,,,,,,,,
163863,2,9.0,11.0,,,,,,,,,
163864,5,2.0,9.0,11.0,4.0,,,,,,,
163866,11,4.0,8.0,9.0,5.0,,,,,,,
163868,7,6.0,1.0,0.0,9.0,,,,,,,
163870,5,11.0,4.0,2.0,6.0,,,,,,,
163871,9,6.0,2.0,4.0,5.0,,,,,,,
163872,2,9.0,,,,,,,,,,
163873,4,,,,,,,,,,,
163874,5,4.0,11.0,8.0,9.0,,,,,,,
163875,9,,,,,,,,,,,
163876,9,11.0,10.0,8.0,7.0,,,,,,,
163877,6,7.0,0.0,1.0,3.0,,,,,,,
163878,4,8.0,5.0,11.0,2.0,,,,,,,
163879,5,0.0,11.0,3.0,2.0,,,,,,,
163880,4,5.0,11.0,,,,,,,,,
163881,9,8.0,11.0,,,,,,,,,
163882,5,0.0,8.0,,,,,,,,,
163883,9,,,,,,,,,,,
163884,4,,,,,,,,,,,
163885,4,7.0,0.0,1.0,,,,,,,,
163886,4,11.0,5.0,,,,,,,,,
163887,2,1.0,3.0,9.0,7.0,,,,,,,
163888,8,4.0,2.0,9.0,5.0,,,,,,,
163890,11,4.0,,,,,,,,,,
163891,4,11.0,5.0,,,,,,,,,
163892,2,9.0,11.0,,,,,,,,,
163893,11,,,,,,,,,,,
163894,7,8.0,2.0,3.0,10.0,,,,,,,
163895,5,9.0,4.0,11.0,8.0,,,,,,,
163896,9,3.0,4.0,10.0,1.0,,,,,,,
163898,4,9.0,8.0,,,,,,,,,
163899,3,0.0,7.0,2.0,9.0,,,,,,,
163900,8,5.0,9.0,4.0,7.0,,,,,,,
163901,5,9.0,11.0,3.0,2.0,,,,,,,
163902,2,9.0,,,,,,,,,,
163903,1,,,,,,,,,,,
163904,4,8.0,1.0,5.0,9.0,,,,,,,
163905,9,4.0,2.0,,,,,,,,,
163907,4,5.0,11.0,0.0,,,,,,,,
163908,4,5.0,,,,,,,,,,
163909,4,9.0,,,,,,,,,,
163910,9,8.0,5.0,11.0,4.0,,,,,,,
163911,4,,,,,,,,,,,
163912,9,5.0,6.0,,,,,,,,,
163913,9,,,,,,,,,,,
163914,8,9.0,2.0,4.0,11.0,,,,,,,
163915,2,1.0,9.0,4.0,6.0,,,,,,,
163916,5,,,,,,,,,,,
163917,0,9.0,3.0,,,,,,,,,
163919,5,0.0,,,,,,,,,,
163920,4,11.0,,,,,,,,,,
163921,2,9.0,,,,,,,,,,
163922,4,5.0,11.0,,,,,,,,,
163923,2,0.0,,,,,,,,,,
163925,9,,,,,,,,,,,
163926,4,5.0,,,,,,,,,,
163927,8,2.0,4.0,11.0,5.0,,,,,,,
163928,4,5.0,,,,,,,,,,
163929,0,11.0,1.0,2.0,10.0,,,,,,,
163930,5,,,,,,,,,,,
163931,3,11.0,,,,,,,,,,
163932,2,9.0,8.0,10.0,,,,,,,,
163933,9,2.0,5.0,6.0,11.0,,,,,,,
163934,0,9.0,,,,,,,,,,
163935,4,2.0,11.0,0.0,1.0,,,,,,,
163936,9,0.0,,,,,,,,,,
163937,4,11.0,,,,,,,,,,
163938,2,,,,,,,,,,,
163939,9,8.0,1.0,,,,,,,,,
163940,2,9.0,3.0,4.0,8.0,,,,,,,
163941,4,11.0,,,,,,,,,,
163942,9,11.0,4.0,7.0,0.0,,,,,,,
163943,4,,,,,,,,,,,
163944,8,,,,,,,,,,,
163945,11,8.0,10.0,9.0,4.0,,,,,,,
163946,7,3.0,,,,,,,,,,
163947,1,3.0,,,,,,,,,,
163949,3,,,,,,,,,,,
163952,1,4.0,2.0,3.0,8.0,,,,,,,
163953,5,11.0,8.0,2.0,4.0,,,,,,,
163954,9,,,,,,,,,,,
163956,4,11.0,2.0,,,,,,,,,
163957,9,11.0,,,,,,,,,,
163958,9,4.0,11.0,,,,,,,,,
163959,1,8.0,4.0,7.0,2.0,,,,,,,
163960,4,2.0,9.0,11.0,0.0,,,,,,,
163962,7,,,,,,,,,,,
163963,5,9.0,4.0,0.0,,,,,,,,
163964,9,,,,,,,,,,,
163965,4,8.0,0.0,9.0,7.0,,,,,,,
163966,5,9.0,6.0,,,,,,,,,
163967,5,9.0,,,,,,,,,,
163968,3,,,,,,,,,,,
163969,9,0.0,1.0,8.0,7.0,,,,,,,
163970,11,5.0,4.0,3.0,2.0,,,,,,,
163971,9,5.0,6.0,10.0,8.0,,,,,,,
163972,9,10.0,5.0,,,,,,,,,
163973,11,4.0,2.0,,,,,,,,,
163974,9,6.0,4.0,11.0,8.0,,,,,,,
163975,8,6.0,10.0,1.0,5.0,,,,,,,
163976,9,5.0,11.0,4.0,,,,,,,,
163977,2,9.0,6.0,,,,,,,,,
163978,0,,,,,,,,,,,
163979,2,9.0,5.0,,,,,,,,,
163981,9,7.0,1.0,3.0,6.0,,,,,,,
163982,8,9.0,0.0,,,,,,,,,
163983,9,11.0,3.0,8.0,2.0,,,,,,,
163985,5,9.0,,,,,,,,,,
163986,9,5.0,11.0,0.0,4.0,,,,,,,
163987,9,0.0,4.0,7.0,,,,,,,,
163988,11,2.0,,,,,,,,,,
163989,11,1.0,0.0,9.0,8.0,,,,,,,
163990,9,5.0,11.0,6.0,4.0,,,,,,,
163991,9,8.0,,,,,,,,,,
163992,5,9.0,0.0,,,,,,,,,
163994,0,8.0,10.0,1.0,9.0,,,,,,,
163996,7,2.0,8.0,3.0,1.0,,,,,,,
163997,5,,,,,,,,,,,
163998,9,3.0,11.0,4.0,8.0,,,,,,,
163999,2,9.0,4.0,,,,,,,,,
164000,9,11.0,5.0,,,,,,,,,
164001,4,11.0,5.0,8.0,,,,,,,,
164002,4,2.0,5.0,11.0,,,,,,,,
164003,9,7.0,,,,,,,,,,
164004,9,5.0,6.0,,,,,,,,,
164005,4,11.0,5.0,,,,,,,,,
164007,11,1.0,,,,,,,,,,
164008,0,11.0,5.0,,,,,,,,,
164009,11,9.0,2.0,8.0,1.0,,,,,,,
164010,9,4.0,,,,,,,,,,
164011,9,4.0,1.0,,,,,,,,,
164012,2,5.0,9.0,3.0,11.0,,,,,,,
164013,11,9.0,8.0,4.0,2.0,,,,,,,
164014,2,6.0,8.0,11.0,5.0,,,,,,,
164015,9,3.0,,,,,,,,,,
164017,9,5.0,,,,,,,,,,
164018,5,11.0,2.0,4.0,8.0,,,,,,,
164020,9,,,,,,,,,,,
164021,9,11.0,2.0,,,,,,,,,
164022,9,,,,,,,,,,,
164024,8,4.0,3.0,5.0,9.0,,,,,,,
164025,9,11.0,4.0,,,,,,,,,
164026,8,11.0,9.0,5.0,,,,,,,,
164028,9,1.0,10.0,2.0,3.0,,,,,,,
164029,9,,,,,,,,,,,
164030,4,6.0,7.0,3.0,1.0,,,,,,,
164031,9,5.0,8.0,2.0,6.0,,,,,,,
164032,9,8.0,4.0,5.0,2.0,,,,,,,
164035,2,1.0,9.0,4.0,6.0,,,,,,,
164036,11,4.0,9.0,5.0,,,,,,,,
164037,2,0.0,8.0,,,,,,,,,
164038,2,,,,,,,,,,,
164039,5,3.0,2.0,11.0,1.0,,,,,,,
164040,9,4.0,6.0,,,,,,,,,
164041,11,9.0,,,,,,,,,,
164042,4,5.0,9.0,0.0,11.0,,,,,,,
164043,2,9.0,4.0,,,,,,,,,
164045,5,,,,,,,,,,,
164046,3,,,,,,,,,,,
164047,8,9.0,,,,,,,,,,
164048,5,,,,,,,,,,,
164049,9,6.0,3.0,1.0,2.0,,,,,,,
164050,9,8.0,4.0,0.0,,,,,,,,
164051,2,9.0,3.0,,,,,,,,,
164053,9,11.0,5.0,,,,,,,,,
164054,9,4.0,,,,,,,,,,
164055,2,3.0,11.0,5.0,9.0,,,,,,,
164056,4,2.0,6.0,5.0,1.0,,,,,,,
164058,9,,,,,,,,,,,
164059,9,8.0,5.0,11.0,4.0,,,,,,,
164060,0,9.0,,,,,,,,,,
164061,4,,,,,,,,,,,
164062,9,4.0,10.0,8.0,,,,,,,,
164063,7,3.0,11.0,6.0,5.0,,,,,,,
164065,9,8.0,11.0,,,,,,,,,
164066,9,6.0,5.0,2.0,4.0,,,,,,,
164068,6,8.0,1.0,,,,,,,,,
164070,4,10.0,1.0,0.0,7.0,,,,,,,
164071,9,0.0,1.0,11.0,10.0,,,,,,,
164073,5,9.0,11.0,4.0,8.0,,,,,,,
164075,11,5.0,4.0,,,,,,,,,
164076,5,9.0,4.0,2.0,6.0,,,,,,,
164077,11,4.0,8.0,5.0,2.0,,,,,,,
164079,4,2.0,11.0,3.0,8.0,,,,,,,
164080,8,4.0,11.0,,,,,,,,,
164081,5,2.0,3.0,10.0,1.0,,,,,,,
164082,11,9.0,,,,,,,,,,
164083,9,5.0,2.0,,,,,,,,,
164084,9,11.0,,,,,,,,,,
164085,11,,,,,,,,,,,
164086,0,,,,,,,,,,,
164087,2,7.0,6.0,8.0,5.0,,,,,,,
164088,2,0.0,,,,,,,,,,
164089,6,5.0,11.0,9.0,4.0,,,,,,,
164090,3,,,,,,,,,,,
164091,3,2.0,4.0,1.0,5.0,,,,,,,
164092,4,0.0,6.0,9.0,8.0,,,,,,,
164093,4,2.0,10.0,1.0,9.0,,,,,,,
164095,5,4.0,0.0,8.0,2.0,,,,,,,
164096,2,9.0,,,,,,,,,,
164097,5,,,,,,,,,,,
164098,5,9.0,2.0,6.0,,,,,,,,
164099,11,2.0,4.0,0.0,7.0,,,,,,,
164100,9,2.0,4.0,5.0,11.0,,,,,,,
164101,9,,,,,,,,,,,
164102,9,,,,,,,,,,,
164104,9,5.0,6.0,8.0,0.0,,,,,,,
164105,10,4.0,1.0,2.0,0.0,,,,,,,
164107,2,4.0,0.0,8.0,11.0,,,,,,,
164108,4,1.0,10.0,7.0,2.0,,,,,,,
164109,2,4.0,1.0,10.0,11.0,,,,,,,
164110,4,,,,,,,,,,,
164111,2,3.0,9.0,,,,,,,,,
164112,8,2.0,4.0,11.0,5.0,,,,,,,
164113,11,9.0,0.0,4.0,6.0,,,,,,,
164114,11,5.0,,,,,,,,,,
164115,11,5.0,9.0,,,,,,,,,
164116,6,3.0,11.0,0.0,9.0,,,,,,,
164117,8,,,,,,,,,,,
164118,9,1.0,4.0,8.0,7.0,,,,,,,
164119,2,9.0,4.0,5.0,11.0,,,,,,,
164120,4,11.0,,,,,,,,,,
164121,5,11.0,2.0,9.0,0.0,,,,,,,
164122,10,0.0,9.0,4.0,,,,,,,,
164123,9,11.0,0.0,8.0,7.0,,,,,,,
164125,2,9.0,0.0,,,,,,,,,
164126,11,,,,,,,,,,,
164127,0,,,,,,,,,,,
164128,3,11.0,10.0,9.0,7.0,,,,,,,
164131,9,0.0,11.0,2.0,10.0,,,,,,,
164132,0,,,,,,,,,,,
164134,11,2.0,5.0,,,,,,,,,
164135,4,,,,,,,,,,,
164136,7,,,,,,,,,,,
164137,0,8.0,10.0,1.0,7.0,,,,,,,
164139,0,5.0,7.0,2.0,10.0,,,,,,,
164140,1,4.0,10.0,,,,,,,,,
164141,0,,,,,,,,,,,
164142,4,9.0,11.0,,,,,,,,,
164143,4,2.0,9.0,,,,,,,,,
164146,9,5.0,2.0,,,,,,,,,
164147,9,8.0,11.0,5.0,,,,,,,,
164148,5,,,,,,,,,,,
164149,0,2.0,11.0,6.0,5.0,,,,,,,
164150,8,0.0,1.0,6.0,,,,,,,,
164152,2,4.0,10.0,1.0,8.0,,,,,,,
164153,3,,,,,,,,,,,
164154,11,9.0,8.0,,,,,,,,,
164155,8,,,,,,,,,,,
164157,6,9.0,10.0,8.0,3.0,,,,,,,
164158,4,11.0,8.0,10.0,9.0,,,,,,,
164159,0,1.0,8.0,7.0,4.0,,,,,,,
164160,11,9.0,4.0,,,,,,,,,
164161,11,9.0,1.0,8.0,7.0,,,,,,,
164162,9,5.0,11.0,2.0,4.0,,,,,,,
164163,9,,,,,,,,,,,
164164,9,,,,,,,,,,,
164165,11,5.0,9.0,4.0,2.0,,,,,,,
164166,8,,,,,,,,,,,
164167,11,9.0,,,,,,,,,,
164168,9,0.0,,,,,,,,,,
164169,3,5.0,8.0,4.0,2.0,,,,,,,
164171,0,4.0,8.0,1.0,7.0,,,,,,,
164172,11,,,,,,,,,,,
164173,2,9.0,3.0,11.0,5.0,,,,,,,
164174,2,,,,,,,,,,,
164175,4,9.0,11.0,5.0,6.0,,,,,,,
164176,9,5.0,3.0,,,,,,,,,
164178,11,9.0,,,,,,,,,,
164179,0,,,,,,,,,,,
164180,9,,,,,,,,,,,
164181,3,1.0,9.0,2.0,0.0,,,,,,,
164182,0,10.0,2.0,5.0,9.0,,,,,,,
164183,9,5.0,11.0,,,,,,,,,
164184,2,3.0,4.0,10.0,11.0,,,,,,,
164185,6,5.0,,,,,,,,,,
164186,5,0.0,7.0,8.0,9.0,,,,,,,
164187,5,11.0,,,,,,,,,,
164189,1,,,,,,,,,,,
164190,9,4.0,,,,,,,,,,
164191,4,2.0,9.0,11.0,,,,,,,,
164192,4,9.0,,,,,,,,,,
164194,10,,,,,,,,,,,
164195,9,4.0,2.0,8.0,5.0,,,,,,,
164196,2,9.0,,,,,,,,,,
164197,1,4.0,2.0,10.0,7.0,,,,,,,
164198,9,2.0,4.0,,,,,,,,,
164199,9,8.0,7.0,6.0,10.0,,,,,,,
164200,11,9.0,2.0,8.0,1.0,,,,,,,
164202,9,2.0,8.0,10.0,6.0,,,,,,,
164203,3,4.0,10.0,1.0,9.0,,,,,,,
164204,4,9.0,8.0,11.0,,,,,,,,
164205,9,4.0,0.0,5.0,3.0,,,,,,,
164206,9,5.0,6.0,7.0,8.0,,,,,,,
164207,9,,,,,,,,,,,
164208,5,9.0,6.0,,,,,,,,,
164210,0,7.0,,,,,,,,,,
164211,11,4.0,9.0,8.0,,,,,,,,
164212,0,4.0,,,,,,,,,,
164213,11,9.0,4.0,3.0,8.0,,,,,,,
164216,9,5.0,2.0,,,,,,,,,
164218,9,11.0,2.0,,,,,,,,,
164219,5,2.0,8.0,9.0,6.0,,,,,,,
164220,4,5.0,,,,,,,,,,
164221,0,,,,,,,,,,,
164222,11,,,,,,,,,,,
164226,3,4.0,2.0,10.0,1.0,,,,,,,
164227,0,4.0,10.0,9.0,8.0,,,,,,,
164228,2,9.0,11.0,3.0,10.0,,,,,,,
164230,2,8.0,3.0,6.0,7.0,,,,,,,
164233,3,9.0,,,,,,,,,,
164234,2,4.0,3.0,10.0,1.0,,,,,,,
164236,9,4.0,,,,,,,,,,
164237,9,,,,,,,,,,,
164238,9,,,,,,,,,,,
164242,4,11.0,5.0,8.0,10.0,,,,,,,
164245,11,,,,,,,,,,,
164246,4,1.0,2.0,8.0,6.0,,,,,,,
164247,11,4.0,9.0,,,,,,,,,
164248,11,4.0,10.0,8.0,7.0,,,,,,,
164249,0,,,,,,,,,,,
164250,0,,,,,,,,,,,
164251,9,2.0,,,,,,,,,,
164254,11,2.0,6.0,9.0,,,,,,,,
164255,3,2.0,,,,,,,,,,
164256,2,9.0,3.0,11.0,5.0,,,,,,,
164259,0,6.0,10.0,,,,,,,,,
164260,5,4.0,9.0,2.0,3.0,,,,,,,
164261,6,,,,,,,,,,,
164262,9,8.0,,,,,,,,,,
164264,9,2.0,,,,,,,,,,
164268,9,,,,,,,,,,,
164271,9,2.0,8.0,5.0,11.0,,,,,,,
164272,4,11.0,9.0,,,,,,,,,
164274,0,6.0,11.0,1.0,4.0,,,,,,,
164275,9,0.0,4.0,8.0,7.0,,,,,,,
164277,5,4.0,11.0,2.0,10.0,,,,,,,
164278,8,0.0,,,,,,,,,,
164281,0,,,,,,,,,,,
164282,0,,,,,,,,,,,
164283,9,,,,,,,,,,,
164284,9,,,,,,,,,,,
164286,3,11.0,5.0,9.0,2.0,,,,,,,
164296,9,,,,,,,,,,,
164299,11,4.0,2.0,0.0,,,,,,,,
164303,2,3.0,5.0,9.0,6.0,,,,,,,
164304,5,3.0,2.0,,,,,,,,,
164313,5,9.0,11.0,,,,,,,,,
164317,9,0.0,8.0,,,,,,,,,
164319,8,9.0,7.0,4.0,3.0,,,,,,,
164321,11,4.0,2.0,5.0,9.0,,,,,,,
164324,0,8.0,1.0,,,,,,,,,
164325,9,11.0,3.0,2.0,,,,,,,,
164327,0,2.0,3.0,,,,,,,,,
164328,9,4.0,8.0,11.0,,,,,,,,
164332,11,4.0,10.0,1.0,2.0,,,,,,,
164334,9,3.0,5.0,,,,,,,,,
164335,4,11.0,,,,,,,,,,
164337,0,,,,,,,,,,,
164338,11,7.0,,,,,,,,,,
164340,9,5.0,,,,,,,,,,
164342,9,,,,,,,,,,,
164344,4,,,,,,,,,,,
164348,11,4.0,8.0,5.0,2.0,,,,,,,
164350,0,11.0,6.0,,,,,,,,,
164351,11,5.0,9.0,3.0,2.0,,,,,,,
164356,9,2.0,,,,,,,,,,
164357,9,0.0,,,,,,,,,,
164360,6,,,,,,,,,,,
164361,3,0.0,,,,,,,,,,
164362,10,0.0,9.0,,,,,,,,,
164364,11,4.0,2.0,1.0,0.0,,,,,,,
164365,0,,,,,,,,,,,
164366,9,0.0,4.0,10.0,7.0,,,,,,,
164367,4,11.0,9.0,2.0,6.0,,,,,,,
164368,2,9.0,8.0,0.0,11.0,,,,,,,
164369,9,0.0,8.0,,,,,,,,,
164372,9,,,,,,,,,,,
164373,11,9.0,,,,,,,,,,
164375,4,0.0,9.0,,,,,,,,,
164376,9,5.0,11.0,4.0,3.0,,,,,,,
164377,11,5.0,10.0,4.0,6.0,,,,,,,
164378,7,8.0,6.0,11.0,1.0,,,,,,,
164381,10,4.0,2.0,1.0,9.0,,,,,,,
164384,0,,,,,,,,,,,
164385,2,9.0,5.0,,,,,,,,,
164386,9,2.0,11.0,,,,,,,,,
164387,0,3.0,9.0,6.0,7.0,,,,,,,
164388,4,9.0,11.0,,,,,,,,,
164391,9,5.0,3.0,,,,,,,,,
164393,9,3.0,,,,,,,,,,
164395,3,5.0,0.0,,,,,,,,,
164397,5,,,,,,,,,,,
164402,9,3.0,2.0,4.0,0.0,,,,,,,
164403,11,2.0,5.0,4.0,,,,,,,,
164404,9,0.0,,,,,,,,,,
164405,11,9.0,5.0,,,,,,,,,
164406,11,4.0,,,,,,,,,,
164410,4,,,,,,,,,,,
164411,2,,,,,,,,,,,
164413,9,,,,,,,,,,,
164415,0,,,,,,,,,,,
164417,9,0.0,,,,,,,,,,
164419,10,,,,,,,,,,,
164425,9,0.0,1.0,4.0,8.0,,,,,,,
164426,9,5.0,11.0,,,,,,,,,
164430,3,2.0,,,,,,,,,,
164431,3,9.0,,,,,,,,,,
164433,9,,,,,,,,,,,
164435,0,9.0,1.0,7.0,11.0,,,,,,,
164436,0,9.0,7.0,3.0,4.0,,,,,,,
164444,11,5.0,9.0,10.0,4.0,,,,,,,
164445,9,4.0,10.0,1.0,,,,,,,,
164446,9,6.0,0.0,8.0,11.0,,,,,,,
164447,9,0.0,1.0,,,,,,,,,
164448,7,8.0,1.0,,,,,,,,,
164451,0,,,,,,,,,,,
164453,5,,,,,,,,,,,
164454,9,10.0,8.0,0.0,1.0,,,,,,,
164455,9,0.0,,,,,,,,,,
164456,9,7.0,,,,,,,,,,
164457,11,9.0,5.0,4.0,2.0,,,,,,,
164459,5,1.0,3.0,2.0,7.0,,,,,,,
164462,4,2.0,3.0,11.0,,,,,,,,
164466,0,2.0,11.0,5.0,9.0,,,,,,,
164467,9,11.0,2.0,,,,,,,,,
164468,4,11.0,8.0,,,,,,,,,
164469,11,9.0,,,,,,,,,,
164472,9,,,,,,,,,,,
164473,9,,,,,,,,,,,
164475,11,4.0,2.0,1.0,,,,,,,,
164476,9,2.0,,,,,,,,,,
164477,11,4.0,8.0,5.0,9.0,,,,,,,
164479,4,,,,,,,,,,,
164480,0,,,,,,,,,,,
164481,9,0.0,5.0,,,,,,,,,
164482,5,4.0,8.0,11.0,9.0,,,,,,,
164483,9,3.0,2.0,,,,,,,,,
164485,5,2.0,,,,,,,,,,
164486,4,11.0,9.0,5.0,6.0,,,,,,,
164491,9,,,,,,,,,,,
164492,0,,,,,,,,,,,
164494,11,9.0,,,,,,,,,,
164495,9,0.0,1.0,6.0,8.0,,,,,,,
164498,0,9.0,4.0,10.0,1.0,,,,,,,
164501,4,,,,,,,,,,,
164503,9,,,,,,,,,,,
164504,5,11.0,4.0,2.0,9.0,,,,,,,
164505,9,11.0,5.0,4.0,,,,,,,,
164506,3,,,,,,,,,,,
164511,10,5.0,0.0,,,,,,,,,
164512,11,9.0,,,,,,,,,,
164513,9,0.0,7.0,8.0,3.0,,,,,,,
164514,0,9.0,8.0,4.0,7.0,,,,,,,
164517,11,4.0,10.0,1.0,9.0,,,,,,,
164518,2,5.0,11.0,9.0,6.0,,,,,,,
164522,9,,,,,,,,,,,
164523,0,1.0,,,,,,,,,,
164525,11,9.0,,,,,,,,,,
164526,4,1.0,3.0,6.0,,,,,,,,
164527,9,5.0,1.0,2.0,10.0,,,,,,,
164529,8,6.0,4.0,11.0,5.0,,,,,,,
164530,9,0.0,11.0,4.0,2.0,,,,,,,
164531,2,9.0,3.0,8.0,1.0,,,,,,,
164532,9,,,,,,,,,,,
164535,9,5.0,0.0,2.0,6.0,,,,,,,
164536,0,10.0,,,,,,,,,,
164537,9,11.0,,,,,,,,,,
164542,9,6.0,,,,,,,,,,
164544,2,,,,,,,,,,,
164545,7,6.0,4.0,5.0,9.0,,,,,,,
164546,2,9.0,3.0,11.0,,,,,,,,
164550,4,,,,,,,,,,,
164551,9,,,,,,,,,,,
164554,0,9.0,4.0,2.0,10.0,,,,,,,
164558,4,5.0,9.0,11.0,0.0,,,,,,,
164559,4,11.0,9.0,2.0,5.0,,,,,,,
164562,9,11.0,,,,,,,,,,
164563,9,11.0,0.0,,,,,,,,,
164564,11,,,,,,,,,,,
164565,9,11.0,2.0,6.0,0.0,,,,,,,
164568,6,,,,,,,,,,,
164570,7,8.0,,,,,,,,,,
164571,11,4.0,9.0,2.0,5.0,,,,,,,
164576,0,,,,,,,,,,,
164579,1,10.0,4.0,3.0,,,,,,,,
164580,4,9.0,2.0,3.0,0.0,,,,,,,
164584,0,,,,,,,,,,,
164587,9,7.0,0.0,,,,,,,,,
164589,9,0.0,4.0,7.0,10.0,,,,,,,
164590,0,,,,,,,,,,,
164592,9,0.0,1.0,10.0,6.0,,,,,,,
164593,2,8.0,3.0,4.0,11.0,,,,,,,
164594,11,3.0,9.0,0.0,4.0,,,,,,,
164598,9,4.0,2.0,0.0,,,,,,,,
164600,11,,,,,,,,,,,
164604,4,2.0,8.0,11.0,5.0,,,,,,,
164609,3,9.0,2.0,4.0,6.0,,,,,,,
164610,9,,,,,,,,,,,
164611,2,8.0,9.0,11.0,,,,,,,,
164612,11,5.0,4.0,2.0,6.0,,,,,,,
164616,3,5.0,9.0,,,,,,,,,
164617,2,3.0,8.0,,,,,,,,,
164618,3,9.0,11.0,2.0,8.0,,,,,,,
164623,11,9.0,,,,,,,,,,
164624,4,11.0,10.0,8.0,5.0,,,,,,,
164625,5,9.0,8.0,2.0,,,,,,,,
164628,4,9.0,0.0,11.0,,,,,,,,
164630,6,2.0,,,,,,,,,,
164635,6,2.0,7.0,10.0,4.0,,,,,,,
164637,9,,,,,,,,,,,
164638,9,,,,,,,,,,,
164639,9,5.0,6.0,,,,,,,,,
164644,3,0.0,10.0,,,,,,,,,
164645,4,8.0,11.0,9.0,3.0,,,,,,,
164646,3,11.0,6.0,7.0,2.0,,,,,,,
164648,3,1.0,10.0,4.0,11.0,,,,,,,
164649,9,,,,,,,,,,,
164650,0,,,,,,,,,,,
164653,3,6.0,8.0,2.0,,,,,,,,
164654,2,8.0,6.0,1.0,5.0,,,,,,,
164655,9,,,,,,,,,,,
164658,9,11.0,4.0,5.0,8.0,,,,,,,
164660,8,10.0,5.0,3.0,7.0,,,,,,,
164666,1,10.0,4.0,7.0,2.0,,,,,,,
164667,9,0.0,1.0,4.0,8.0,,,,,,,
164669,9,,,,,,,,,,,
164670,4,11.0,8.0,10.0,5.0,,,,,,,
164672,9,0.0,,,,,,,,,,
164674,4,11.0,,,,,,,,,,
164676,10,4.0,1.0,2.0,,,,,,,,
164677,4,9.0,11.0,,,,,,,,,
164680,9,0.0,7.0,5.0,4.0,,,,,,,
164681,2,0.0,9.0,5.0,4.0,,,,,,,
164682,0,,,,,,,,,,,
164683,5,11.0,2.0,4.0,0.0,,,,,,,
164685,9,,,,,,,,,,,
164686,9,,,,,,,,,,,
164688,11,,,,,,,,,,,
164689,9,3.0,0.0,10.0,11.0,,,,,,,
164690,9,7.0,0.0,6.0,8.0,,,,,,,
164691,9,0.0,10.0,6.0,7.0,,,,,,,
164692,9,5.0,11.0,3.0,,,,,,,,
164693,9,0.0,1.0,2.0,7.0,,,,,,,
164694,9,3.0,10.0,4.0,2.0,,,,,,,
164695,9,11.0,,,,,,,,,,
164698,11,4.0,10.0,8.0,,,,,,,,
164700,11,4.0,5.0,,,,,,,,,
164701,11,4.0,2.0,8.0,5.0,,,,,,,
164702,0,,,,,,,,,,,
164704,2,4.0,9.0,11.0,,,,,,,,
164709,3,9.0,2.0,,,,,,,,,
164713,9,0.0,4.0,6.0,7.0,,,,,,,
164720,11,5.0,,,,,,,,,,
164723,10,11.0,9.0,,,,,,,,,
164728,4,11.0,9.0,8.0,,,,,,,,
164729,0,4.0,9.0,11.0,5.0,,,,,,,
164732,0,7.0,2.0,8.0,,,,,,,,
164734,11,2.0,0.0,8.0,5.0,,,,,,,
164736,9,11.0,4.0,10.0,1.0,,,,,,,
164737,9,,,,,,,,,,,
164739,11,2.0,9.0,,,,,,,,,
164742,0,9.0,1.0,2.0,10.0,,,,,,,
164746,9,2.0,6.0,4.0,3.0,,,,,,,
