,0,1,2,3,4,5,6,7,8,9,10,11
162740,11,0.0,7.0,,,,,,,,,
162741,11,1.0,,,,,,,,,,
162742,11,0.0,6.0,,,,,,,,,
162743,4,0.0,11.0,5.0,,,,,,,,
162744,0,4.0,7.0,9.0,11.0,,,,,,,
162745,11,0.0,4.0,6.0,9.0,,,,,,,
162747,11,6.0,9.0,1.0,0.0,,,,,,,
162749,11,0.0,,,,,,,,,,
162751,11,0.0,2.0,7.0,4.0,,,,,,,
162752,11,0.0,7.0,2.0,1.0,,,,,,,
162753,11,,,,,,,,,,,
162754,4,,,,,,,,,,,
162755,6,4.0,11.0,,,,,,,,,
162756,11,0.0,1.0,7.0,6.0,,,,,,,
162757,11,,,,,,,,,,,
162758,10,6.0,4.0,,,,,,,,,
162759,0,,,,,,,,,,,
162760,0,,,,,,,,,,,
162761,0,,,,,,,,,,,
162762,0,6.0,7.0,3.0,,,,,,,,
162763,7,11.0,0.0,4.0,6.0,,,,,,,
162764,7,2.0,6.0,11.0,4.0,,,,,,,
162765,0,10.0,3.0,6.0,11.0,,,,,,,
162766,6,,,,,,,,,,,
162767,4,11.0,,,,,,,,,,
162768,1,11.0,6.0,2.0,0.0,,,,,,,
162769,11,6.0,0.0,,,,,,,,,
162770,0,11.0,7.0,1.0,4.0,,,,,,,
162771,0,9.0,,,,,,,,,,
162772,11,,,,,,,,,,,
162773,0,11.0,5.0,6.0,7.0,,,,,,,
162774,11,6.0,3.0,1.0,7.0,,,,,,,
162775,4,0.0,,,,,,,,,,
162776,4,0.0,6.0,2.0,11.0,,,,,,,
162777,11,,,,,,,,,,,
162778,4,5.0,7.0,,,,,,,,,
162779,5,0.0,2.0,9.0,6.0,,,,,,,
162780,1,,,,,,,,,,,
162781,0,11.0,7.0,6.0,1.0,,,,,,,
162782,0,,,,,,,,,,,
162783,0,11.0,6.0,2.0,3.0,,,,,,,
162784,4,0.0,3.0,,,,,,,,,
162785,0,11.0,7.0,,,,,,,,,
162786,11,6.0,1.0,4.0,0.0,,,,,,,
162787,11,7.0,4.0,0.0,6.0,,,,,,,
162789,6,,,,,,,,,,,
162790,11,4.0,7.0,6.0,0.0,,,,,,,
162791,4,0.0,,,,,,,,,,
162792,1,4.0,0.0,6.0,8.0,,,,,,,
162793,11,6.0,9.0,4.0,0.0,,,,,,,
162794,8,11.0,1.0,7.0,0.0,,,,,,,
162795,0,5.0,7.0,,,,,,,,,
162796,11,,,,,,,,,,,
162797,0,11.0,,,,,,,,,,
162798,11,0.0,8.0,7.0,1.0,,,,,,,
162799,0,10.0,1.0,6.0,8.0,,,,,,,
162800,6,0.0,,,,,,,,,,
162801,0,,,,,,,,,,,
162802,0,9.0,2.0,,,,,,,,,
162803,11,,,,,,,,,,,
162804,11,,,,,,,,,,,
162805,11,1.0,0.0,7.0,,,,,,,,
162806,11,0.0,4.0,7.0,,,,,,,,
162807,11,0.0,4.0,,,,,,,,,
162808,11,0.0,1.0,,,,,,,,,
162810,11,9.0,,,,,,,,,,
162811,11,1.0,0.0,4.0,,,,,,,,
162812,0,11.0,9.0,6.0,4.0,,,,,,,
162813,11,6.0,1.0,,,,,,,,,
162814,6,11.0,,,,,,,,,,
162815,6,4.0,7.0,3.0,,,,,,,,
162816,11,3.0,4.0,,,,,,,,,
162817,0,7.0,2.0,,,,,,,,,
162818,11,0.0,,,,,,,,,,
162819,11,0.0,3.0,2.0,7.0,,,,,,,
162820,0,1.0,11.0,6.0,10.0,,,,,,,
162821,0,11.0,,,,,,,,,,
162822,0,4.0,11.0,5.0,6.0,,,,,,,
162823,3,,,,,,,,,,,
162824,11,4.0,0.0,6.0,2.0,,,,,,,
162825,11,0.0,,,,,,,,,,
162826,11,10.0,4.0,0.0,,,,,,,,
162827,0,5.0,7.0,2.0,4.0,,,,,,,
162828,11,6.0,0.0,3.0,7.0,,,,,,,
162829,3,2.0,6.0,11.0,8.0,,,,,,,
162830,11,0.0,2.0,,,,,,,,,
162831,7,10.0,,,,,,,,,,
162832,11,0.0,,,,,,,,,,
162833,0,5.0,7.0,3.0,1.0,,,,,,,
162834,5,8.0,6.0,3.0,0.0,,,,,,,
162835,4,11.0,0.0,,,,,,,,,
162836,2,4.0,11.0,6.0,,,,,,,,
162837,3,,,,,,,,,,,
162838,0,4.0,6.0,7.0,,,,,,,,
162839,4,6.0,5.0,,,,,,,,,
162840,11,1.0,5.0,4.0,7.0,,,,,,,
162841,11,,,,,,,,,,,
162842,0,6.0,1.0,,,,,,,,,
162843,11,2.0,,,,,,,,,,
162844,0,11.0,6.0,5.0,4.0,,,,,,,
162845,11,6.0,2.0,0.0,9.0,,,,,,,
162847,0,11.0,5.0,9.0,6.0,,,,,,,
162848,4,0.0,,,,,,,,,,
162849,11,0.0,2.0,6.0,5.0,,,,,,,
162850,7,,,,,,,,,,,
162851,11,0.0,4.0,7.0,1.0,,,,,,,
162852,11,0.0,,,,,,,,,,
162853,11,0.0,,,,,,,,,,
162854,6,0.0,11.0,4.0,3.0,,,,,,,
162855,0,8.0,1.0,7.0,11.0,,,,,,,
162856,0,,,,,,,,,,,
162857,0,7.0,3.0,,,,,,,,,
162858,4,11.0,1.0,,,,,,,,,
162860,7,2.0,0.0,,,,,,,,,
162861,7,10.0,,,,,,,,,,
162862,0,,,,,,,,,,,
162863,0,,,,,,,,,,,
162864,11,,,,,,,,,,,
162865,0,4.0,7.0,9.0,1.0,,,,,,,
163189,3,0.0,,,,,,,,,,
163190,3,9.0,7.0,2.0,,,,,,,,
163191,5,,,,,,,,,,,
163192,6,,,,,,,,,,,
163193,8,,,,,,,,,,,
163194,7,,,,,,,,,,,
163195,0,3.0,11.0,,,,,,,,,
163196,0,,,,,,,,,,,
163197,11,3.0,10.0,7.0,,,,,,,,
163199,7,11.0,8.0,3.0,,,,,,,,
163201,0,4.0,9.0,6.0,1.0,,,,,,,
163202,5,4.0,7.0,1.0,10.0,,,,,,,
163203,0,,,,,,,,,,,
163204,0,6.0,7.0,4.0,,,,,,,,
163205,7,1.0,0.0,,,,,,,,,
163206,0,9.0,7.0,6.0,11.0,,,,,,,
163207,4,3.0,6.0,7.0,11.0,,,,,,,
163208,0,11.0,2.0,1.0,,,,,,,,
163209,0,,,,,,,,,,,
163211,3,0.0,9.0,1.0,11.0,,,,,,,
163212,2,6.0,7.0,0.0,10.0,,,,,,,
163213,0,11.0,9.0,6.0,8.0,,,,,,,
163215,8,,,,,,,,,,,
163216,4,,,,,,,,,,,
163219,2,3.0,6.0,5.0,10.0,,,,,,,
163220,0,7.0,1.0,9.0,3.0,,,,,,,
163221,6,2.0,3.0,5.0,4.0,,,,,,,
163222,0,2.0,10.0,,,,,,,,,
163224,0,8.0,4.0,6.0,1.0,,,,,,,
163225,0,,,,,,,,,,,
163226,0,,,,,,,,,,,
163227,0,,,,,,,,,,,
163228,4,7.0,10.0,,,,,,,,,
163230,8,5.0,7.0,10.0,,,,,,,,
163231,0,4.0,11.0,9.0,6.0,,,,,,,
163232,11,2.0,7.0,9.0,8.0,,,,,,,
163234,0,,,,,,,,,,,
163236,0,,,,,,,,,,,
163237,2,0.0,,,,,,,,,,
163238,4,0.0,10.0,3.0,2.0,,,,,,,
163239,0,4.0,9.0,2.0,1.0,,,,,,,
163240,0,4.0,6.0,9.0,11.0,,,,,,,
163241,0,,,,,,,,,,,
163242,0,10.0,5.0,6.0,2.0,,,,,,,
163246,11,8.0,,,,,,,,,,
163247,1,11.0,3.0,,,,,,,,,
163248,0,4.0,5.0,6.0,10.0,,,,,,,
163249,9,,,,,,,,,,,
163250,0,2.0,,,,,,,,,,
163251,7,4.0,11.0,,,,,,,,,
163599,11,0.0,2.0,,,,,,,,,
163600,0,11.0,,,,,,,,,,
163601,0,,,,,,,,,,,
163602,3,4.0,11.0,,,,,,,,,
163603,1,10.0,11.0,,,,,,,,,
163604,6,1.0,9.0,5.0,4.0,,,,,,,
163607,11,6.0,0.0,8.0,4.0,,,,,,,
163608,4,1.0,7.0,6.0,,,,,,,,
163609,7,3.0,11.0,0.0,4.0,,,,,,,
163610,8,,,,,,,,,,,
163611,11,,,,,,,,,,,
163612,0,11.0,,,,,,,,,,
163613,10,11.0,0.0,7.0,3.0,,,,,,,
163614,11,5.0,3.0,0.0,,,,,,,,
163615,0,11.0,6.0,7.0,4.0,,,,,,,
163616,0,4.0,,,,,,,,,,
163617,5,8.0,11.0,6.0,2.0,,,,,,,
163618,6,,,,,,,,,,,
163619,4,,,,,,,,,,,
163620,11,0.0,6.0,,,,,,,,,
163621,0,11.0,5.0,9.0,7.0,,,,,,,
163622,4,7.0,9.0,0.0,2.0,,,,,,,
163623,0,4.0,11.0,5.0,6.0,,,,,,,
163624,11,,,,,,,,,,,
163625,0,6.0,,,,,,,,,,
163626,3,4.0,0.0,1.0,11.0,,,,,,,
163627,11,3.0,,,,,,,,,,
163628,7,,,,,,,,,,,
163629,11,,,,,,,,,,,
163630,6,11.0,9.0,4.0,7.0,,,,,,,
163631,8,,,,,,,,,,,
163633,0,11.0,1.0,9.0,,,,,,,,
163634,3,0.0,4.0,7.0,1.0,,,,,,,
163635,0,4.0,6.0,3.0,,,,,,,,
163636,6,,,,,,,,,,,
163637,6,0.0,4.0,11.0,7.0,,,,,,,
163638,2,6.0,,,,,,,,,,
163639,6,11.0,0.0,1.0,7.0,,,,,,,
163640,11,0.0,,,,,,,,,,
163641,2,,,,,,,,,,,
163642,11,,,,,,,,,,,
163643,4,11.0,0.0,,,,,,,,,
163644,0,1.0,7.0,6.0,5.0,,,,,,,
163645,0,11.0,5.0,6.0,4.0,,,,,,,
163646,3,,,,,,,,,,,
163647,0,5.0,6.0,7.0,10.0,,,,,,,
163648,5,10.0,,,,,,,,,,
163649,11,2.0,0.0,3.0,4.0,,,,,,,
163651,2,6.0,0.0,7.0,9.0,,,,,,,
163652,11,4.0,0.0,6.0,2.0,,,,,,,
163653,0,,,,,,,,,,,
163654,6,3.0,0.0,5.0,10.0,,,,,,,
163655,11,0.0,4.0,,,,,,,,,
163657,1,6.0,11.0,,,,,,,,,
163659,0,11.0,5.0,6.0,2.0,,,,,,,
163660,2,11.0,,,,,,,,,,
163661,11,6.0,0.0,4.0,2.0,,,,,,,
163662,0,,,,,,,,,,,
163663,3,6.0,11.0,0.0,8.0,,,,,,,
163664,11,0.0,,,,,,,,,,
163666,6,0.0,3.0,,,,,,,,,
163667,0,,,,,,,,,,,
163669,11,5.0,,,,,,,,,,
163670,11,0.0,,,,,,,,,,
163671,0,4.0,11.0,9.0,6.0,,,,,,,
163672,0,1.0,7.0,2.0,11.0,,,,,,,
163673,0,11.0,,,,,,,,,,
163674,1,11.0,6.0,0.0,10.0,,,,,,,
163675,7,,,,,,,,,,,
163676,3,,,,,,,,,,,
163677,6,4.0,0.0,,,,,,,,,
163678,11,,,,,,,,,,,
163681,3,2.0,6.0,11.0,0.0,,,,,,,
163683,0,,,,,,,,,,,
163685,2,0.0,11.0,7.0,8.0,,,,,,,
163686,11,,,,,,,,,,,
163687,4,0.0,11.0,6.0,2.0,,,,,,,
163688,0,11.0,7.0,1.0,,,,,,,,
163689,8,0.0,4.0,10.0,6.0,,,,,,,
163690,0,4.0,7.0,11.0,2.0,,,,,,,
163691,7,6.0,1.0,,,,,,,,,
163692,10,0.0,5.0,6.0,4.0,,,,,,,
163693,4,0.0,1.0,2.0,6.0,,,,,,,
163694,0,11.0,,,,,,,,,,
163695,11,0.0,6.0,2.0,1.0,,,,,,,
163696,11,0.0,10.0,2.0,6.0,,,,,,,
163699,11,6.0,4.0,,,,,,,,,
163700,0,,,,,,,,,,,
163701,9,4.0,,,,,,,,,,
163703,7,,,,,,,,,,,
163704,0,11.0,2.0,6.0,4.0,,,,,,,
163705,6,,,,,,,,,,,
163706,0,4.0,7.0,2.0,1.0,,,,,,,
163707,4,11.0,0.0,5.0,6.0,,,,,,,
163708,0,4.0,2.0,5.0,7.0,,,,,,,
163709,11,0.0,5.0,1.0,6.0,,,,,,,
163710,4,11.0,1.0,0.0,6.0,,,,,,,
163711,4,1.0,9.0,,,,,,,,,
163712,11,4.0,,,,,,,,,,
163713,11,10.0,3.0,,,,,,,,,
163714,0,,,,,,,,,,,
163715,4,2.0,11.0,6.0,7.0,,,,,,,
163716,3,10.0,,,,,,,,,,
163717,11,4.0,,,,,,,,,,
163718,11,4.0,3.0,0.0,1.0,,,,,,,
163719,0,6.0,2.0,8.0,4.0,,,,,,,
163720,11,,,,,,,,,,,
163721,4,0.0,11.0,9.0,3.0,,,,,,,
163722,11,1.0,6.0,9.0,0.0,,,,,,,
163723,11,,,,,,,,,,,
163724,0,,,,,,,,,,,
163725,2,6.0,11.0,0.0,4.0,,,,,,,
163726,4,,,,,,,,,,,
163727,0,11.0,1.0,3.0,9.0,,,,,,,
163728,0,11.0,,,,,,,,,,
163730,2,,,,,,,,,,,
163731,4,0.0,6.0,11.0,2.0,,,,,,,
163732,4,0.0,7.0,6.0,11.0,,,,,,,
163733,0,6.0,4.0,11.0,3.0,,,,,,,
163734,11,6.0,0.0,4.0,2.0,,,,,,,
163735,0,,,,,,,,,,,
163736,0,4.0,5.0,,,,,,,,,
163737,1,3.0,0.0,8.0,11.0,,,,,,,
163738,0,,,,,,,,,,,
163739,2,9.0,5.0,,,,,,,,,
163740,0,10.0,11.0,1.0,2.0,,,,,,,
163741,9,0.0,4.0,5.0,7.0,,,,,,,
163742,4,11.0,6.0,2.0,5.0,,,,,,,
163743,4,5.0,6.0,2.0,,,,,,,,
163744,3,2.0,0.0,4.0,6.0,,,,,,,
163745,4,11.0,2.0,0.0,5.0,,,,,,,
163746,4,0.0,5.0,,,,,,,,,
163747,0,2.0,,,,,,,,,,
163748,4,8.0,0.0,1.0,,,,,,,,
163749,11,7.0,5.0,2.0,1.0,,,,,,,
163750,6,0.0,1.0,2.0,,,,,,,,
163751,11,,,,,,,,,,,
163752,0,11.0,1.0,3.0,9.0,,,,,,,
163753,4,0.0,11.0,,,,,,,,,
163755,11,9.0,,,,,,,,,,
163756,8,7.0,0.0,11.0,4.0,,,,,,,
163757,11,10.0,,,,,,,,,,
163759,0,7.0,1.0,11.0,9.0,,,,,,,
163760,11,4.0,6.0,2.0,0.0,,,,,,,
163761,11,2.0,0.0,3.0,,,,,,,,
163762,4,11.0,5.0,6.0,3.0,,,,,,,
163763,11,6.0,1.0,,,,,,,,,
163764,1,,,,,,,,,,,
163765,11,0.0,9.0,10.0,4.0,,,,,,,
163766,0,11.0,1.0,,,,,,,,,
163767,0,11.0,4.0,8.0,5.0,,,,,,,
163768,0,,,,,,,,,,,
163769,11,,,,,,,,,,,
163770,3,0.0,11.0,6.0,10.0,,,,,,,
163771,4,11.0,5.0,9.0,6.0,,,,,,,
163772,0,4.0,11.0,10.0,9.0,,,,,,,
163773,3,6.0,,,,,,,,,,
163774,0,4.0,11.0,5.0,10.0,,,,,,,
163775,11,0.0,2.0,6.0,1.0,,,,,,,
163776,11,1.0,2.0,,,,,,,,,
163777,6,,,,,,,,,,,
163778,11,0.0,4.0,6.0,3.0,,,,,,,
163779,0,9.0,8.0,,,,,,,,,
163780,0,2.0,6.0,4.0,5.0,,,,,,,
163781,11,,,,,,,,,,,
163782,0,3.0,1.0,6.0,9.0,,,,,,,
163783,0,6.0,11.0,7.0,1.0,,,,,,,
163784,0,,,,,,,,,,,
163785,3,0.0,11.0,7.0,1.0,,,,,,,
163786,2,5.0,,,,,,,,,,
163787,11,0.0,6.0,2.0,9.0,,,,,,,
163788,11,1.0,,,,,,,,,,
163789,0,8.0,4.0,,,,,,,,,
163790,4,7.0,,,,,,,,,,
163792,11,4.0,5.0,3.0,8.0,,,,,,,
163794,7,0.0,11.0,5.0,8.0,,,,,,,
163795,0,11.0,1.0,,,,,,,,,
163796,0,4.0,11.0,3.0,7.0,,,,,,,
163797,4,11.0,1.0,0.0,,,,,,,,
163798,2,,,,,,,,,,,
163799,11,4.0,7.0,0.0,1.0,,,,,,,
163800,6,4.0,11.0,10.0,0.0,,,,,,,
163802,0,10.0,8.0,11.0,2.0,,,,,,,
163803,0,2.0,9.0,4.0,,,,,,,,
163804,9,11.0,,,,,,,,,,
163805,0,8.0,5.0,6.0,7.0,,,,,,,
163806,3,0.0,4.0,7.0,2.0,,,,,,,
163807,3,11.0,4.0,,,,,,,,,
163808,4,7.0,10.0,5.0,11.0,,,,,,,
163809,11,6.0,0.0,4.0,2.0,,,,,,,
163810,11,0.0,6.0,7.0,,,,,,,,
163811,9,,,,,,,,,,,
163812,1,11.0,6.0,9.0,0.0,,,,,,,
163813,11,,,,,,,,,,,
163814,0,1.0,,,,,,,,,,
163815,0,3.0,1.0,5.0,8.0,,,,,,,
163816,0,10.0,2.0,11.0,4.0,,,,,,,
163817,3,,,,,,,,,,,
163818,4,0.0,11.0,9.0,10.0,,,,,,,
163819,0,4.0,11.0,5.0,9.0,,,,,,,
163820,0,4.0,,,,,,,,,,
163821,4,2.0,7.0,5.0,,,,,,,,
163822,0,,,,,,,,,,,
163823,1,10.0,7.0,6.0,9.0,,,,,,,
163824,6,1.0,,,,,,,,,,
163825,2,0.0,11.0,4.0,3.0,,,,,,,
163826,11,,,,,,,,,,,
163827,3,0.0,11.0,7.0,2.0,,,,,,,
163828,0,4.0,2.0,,,,,,,,,
163829,6,0.0,1.0,2.0,8.0,,,,,,,
163830,0,4.0,6.0,2.0,5.0,,,,,,,
163831,4,0.0,11.0,2.0,6.0,,,,,,,
163832,1,,,,,,,,,,,
163833,0,,,,,,,,,,,
163834,11,2.0,4.0,6.0,0.0,,,,,,,
163835,4,2.0,11.0,0.0,6.0,,,,,,,
163836,11,0.0,1.0,,,,,,,,,
163837,6,9.0,11.0,2.0,1.0,,,,,,,
163838,4,10.0,3.0,0.0,11.0,,,,,,,
163840,9,,,,,,,,,,,
163841,2,0.0,1.0,11.0,5.0,,,,,,,
163842,6,1.0,4.0,0.0,2.0,,,,,,,
163843,0,6.0,11.0,5.0,2.0,,,,,,,
163844,11,,,,,,,,,,,
163846,9,0.0,11.0,2.0,1.0,,,,,,,
163847,4,2.0,0.0,6.0,11.0,,,,,,,
163848,0,,,,,,,,,,,
163849,11,,,,,,,,,,,
163850,2,10.0,9.0,4.0,0.0,,,,,,,
163851,4,11.0,0.0,7.0,2.0,,,,,,,
163852,0,,,,,,,,,,,
163853,0,8.0,4.0,11.0,5.0,,,,,,,
163854,0,,,,,,,,,,,
164908,11,,,,,,,,,,,
164910,0,11.0,6.0,4.0,2.0,,,,,,,
164911,0,11.0,3.0,5.0,4.0,,,,,,,
164912,11,2.0,4.0,,,,,,,,,
164913,11,4.0,0.0,3.0,6.0,,,,,,,
164914,6,5.0,11.0,8.0,0.0,,,,,,,
164915,3,2.0,,,,,,,,,,
164916,0,2.0,1.0,9.0,6.0,,,,,,,
164917,0,11.0,7.0,,,,,,,,,
164918,4,0.0,11.0,,,,,,,,,
164919,0,1.0,2.0,11.0,,,,,,,,
164920,0,,,,,,,,,,,
164921,7,11.0,0.0,,,,,,,,,
164922,0,4.0,11.0,1.0,8.0,,,,,,,
164923,11,9.0,2.0,,,,,,,,,
164924,3,0.0,4.0,7.0,11.0,,,,,,,
164925,4,11.0,,,,,,,,,,
164926,11,6.0,10.0,2.0,0.0,,,,,,,
164927,11,,,,,,,,,,,
164929,0,11.0,,,,,,,,,,
164930,11,10.0,4.0,9.0,0.0,,,,,,,
164931,0,11.0,3.0,,,,,,,,,
164932,4,,,,,,,,,,,
164933,0,11.0,7.0,2.0,8.0,,,,,,,
164934,6,,,,,,,,,,,
164935,11,4.0,0.0,10.0,2.0,,,,,,,
164936,10,3.0,,,,,,,,,,
164937,11,4.0,2.0,7.0,3.0,,,,,,,
164938,0,,,,,,,,,,,
164939,0,11.0,,,,,,,,,,
164940,2,3.0,0.0,1.0,6.0,,,,,,,
164941,8,,,,,,,,,,,
164942,11,0.0,4.0,,,,,,,,,
164943,11,,,,,,,,,,,
164944,11,,,,,,,,,,,
164945,4,11.0,0.0,5.0,,,,,,,,
164946,2,6.0,1.0,8.0,5.0,,,,,,,
164947,0,2.0,1.0,6.0,11.0,,,,,,,
164948,3,4.0,6.0,0.0,,,,,,,,
164949,3,,,,,,,,,,,
164950,3,6.0,11.0,0.0,,,,,,,,
164951,3,11.0,,,,,,,,,,
164952,0,3.0,,,,,,,,,,
164953,1,0.0,11.0,7.0,,,,,,,,
164954,0,2.0,1.0,7.0,11.0,,,,,,,
164955,4,11.0,7.0,6.0,2.0,,,,,,,
164956,2,0.0,6.0,4.0,1.0,,,,,,,
164958,9,11.0,4.0,0.0,3.0,,,,,,,
164959,11,7.0,1.0,0.0,6.0,,,,,,,
164960,0,8.0,4.0,11.0,5.0,,,,,,,
164961,6,2.0,11.0,0.0,10.0,,,,,,,
164962,11,6.0,4.0,8.0,0.0,,,,,,,
164963,11,1.0,0.0,5.0,6.0,,,,,,,
164964,10,3.0,0.0,4.0,11.0,,,,,,,
164965,0,11.0,7.0,5.0,4.0,,,,,,,
164966,11,4.0,2.0,0.0,,,,,,,,
164967,4,7.0,1.0,9.0,11.0,,,,,,,
164968,2,0.0,4.0,6.0,10.0,,,,,,,
164969,0,11.0,2.0,7.0,5.0,,,,,,,
164970,11,,,,,,,,,,,
164971,0,7.0,5.0,2.0,4.0,,,,,,,
164972,11,,,,,,,,,,,
164973,4,11.0,0.0,9.0,7.0,,,,,,,
164974,0,4.0,9.0,6.0,7.0,,,,,,,
164975,0,3.0,2.0,11.0,,,,,,,,
164976,4,5.0,0.0,7.0,1.0,,,,,,,
164977,7,,,,,,,,,,,
164978,0,4.0,9.0,11.0,6.0,,,,,,,
164979,6,11.0,7.0,3.0,,,,,,,,
164980,6,3.0,0.0,4.0,5.0,,,,,,,
164981,0,4.0,6.0,11.0,,,,,,,,
164982,0,11.0,7.0,,,,,,,,,
164983,2,6.0,0.0,,,,,,,,,
164984,6,10.0,0.0,7.0,3.0,,,,,,,
164985,3,,,,,,,,,,,
164986,0,11.0,8.0,6.0,1.0,,,,,,,
164987,11,,,,,,,,,,,
164988,0,,,,,,,,,,,
164989,2,,,,,,,,,,,
164990,4,,,,,,,,,,,
164991,5,,,,,,,,,,,
164992,11,3.0,,,,,,,,,,
164993,9,0.0,6.0,,,,,,,,,
164994,11,,,,,,,,,,,
164995,7,0.0,4.0,9.0,11.0,,,,,,,
164997,6,11.0,2.0,,,,,,,,,
164998,5,,,,,,,,,,,
164999,2,6.0,0.0,,,,,,,,,
165000,2,4.0,0.0,,,,,,,,,
165001,11,4.0,0.0,6.0,3.0,,,,,,,
165002,11,6.0,3.0,0.0,,,,,,,,
165003,11,0.0,3.0,,,,,,,,,
165004,7,0.0,5.0,3.0,,,,,,,,
165005,6,4.0,0.0,10.0,2.0,,,,,,,
165006,8,1.0,0.0,2.0,3.0,,,,,,,
165007,3,0.0,11.0,6.0,,,,,,,,
165008,6,0.0,8.0,11.0,5.0,,,,,,,
165009,6,11.0,,,,,,,,,,
165010,0,11.0,6.0,9.0,,,,,,,,
165011,6,0.0,3.0,11.0,1.0,,,,,,,
165012,0,,,,,,,,,,,
165013,4,,,,,,,,,,,
165014,0,4.0,1.0,11.0,3.0,,,,,,,
165016,11,0.0,10.0,,,,,,,,,
165017,2,0.0,7.0,4.0,5.0,,,,,,,
165018,6,0.0,4.0,11.0,,,,,,,,
165019,0,,,,,,,,,,,
165020,4,9.0,7.0,2.0,1.0,,,,,,,
165021,0,2.0,5.0,6.0,4.0,,,,,,,
165022,6,,,,,,,,,,,
165023,3,11.0,,,,,,,,,,
165024,4,11.0,7.0,5.0,0.0,,,,,,,
165025,0,4.0,,,,,,,,,,
165026,11,,,,,,,,,,,
165027,0,11.0,,,,,,,,,,
165028,0,,,,,,,,,,,
165029,4,0.0,,,,,,,,,,
165030,4,,,,,,,,,,,
165032,0,7.0,4.0,6.0,,,,,,,,
165033,0,,,,,,,,,,,
165034,2,0.0,11.0,3.0,6.0,,,,,,,
165035,3,0.0,6.0,10.0,1.0,,,,,,,
165036,11,7.0,0.0,,,,,,,,,
165037,4,6.0,2.0,,,,,,,,,
165038,0,1.0,2.0,11.0,4.0,,,,,,,
165039,0,11.0,,,,,,,,,,
165040,11,,,,,,,,,,,
165041,11,6.0,10.0,4.0,0.0,,,,,,,
165043,6,11.0,0.0,8.0,1.0,,,,,,,
165044,11,0.0,,,,,,,,,,
165045,11,,,,,,,,,,,
165046,2,,,,,,,,,,,
165047,4,11.0,0.0,,,,,,,,,
165048,9,11.0,4.0,7.0,2.0,,,,,,,
165049,11,,,,,,,,,,,
165050,0,8.0,4.0,11.0,5.0,,,,,,,
165051,5,2.0,4.0,6.0,0.0,,,,,,,
165052,2,3.0,6.0,5.0,4.0,,,,,,,
165053,0,1.0,,,,,,,,,,
165054,7,8.0,9.0,,,,,,,,,
165055,0,4.0,,,,,,,,,,
165056,6,4.0,7.0,2.0,1.0,,,,,,,
165057,0,6.0,11.0,8.0,2.0,,,,,,,
165058,0,,,,,,,,,,,
165059,1,0.0,,,,,,,,,,
165060,4,11.0,5.0,,,,,,,,,
165061,7,11.0,,,,,,,,,,
165063,3,0.0,11.0,9.0,6.0,,,,,,,
165064,4,11.0,2.0,,,,,,,,,
165065,6,0.0,7.0,,,,,,,,,
165066,2,6.0,5.0,10.0,9.0,,,,,,,
165067,3,11.0,0.0,,,,,,,,,
165068,5,6.0,2.0,8.0,0.0,,,,,,,
165069,8,,,,,,,,,,,
165070,9,,,,,,,,,,,
165071,11,,,,,,,,,,,
165072,3,,,,,,,,,,,
165073,11,,,,,,,,,,,
165074,0,10.0,5.0,6.0,11.0,,,,,,,
165075,11,4.0,1.0,0.0,,,,,,,,
165076,1,11.0,3.0,,,,,,,,,
165077,0,11.0,6.0,5.0,4.0,,,,,,,
165078,11,,,,,,,,,,,
165079,11,,,,,,,,,,,
165080,6,,,,,,,,,,,
165081,4,,,,,,,,,,,
165082,11,,,,,,,,,,,
165083,0,6.0,3.0,5.0,1.0,,,,,,,
165084,3,,,,,,,,,,,
165085,11,8.0,,,,,,,,,,
165086,0,1.0,11.0,6.0,10.0,,,,,,,
165088,4,5.0,7.0,3.0,2.0,,,,,,,
165089,11,10.0,,,,,,,,,,
165090,11,9.0,,,,,,,,,,
165091,11,4.0,6.0,2.0,7.0,,,,,,,
165092,0,,,,,,,,,,,
165093,0,7.0,2.0,4.0,11.0,,,,,,,
165094,6,11.0,8.0,1.0,2.0,,,,,,,
165095,11,0.0,7.0,2.0,9.0,,,,,,,
165096,6,10.0,8.0,5.0,7.0,,,,,,,
165098,4,3.0,0.0,7.0,11.0,,,,,,,
165099,3,0.0,11.0,4.0,10.0,,,,,,,
165100,11,0.0,9.0,6.0,4.0,,,,,,,
165101,0,6.0,5.0,2.0,4.0,,,,,,,
165102,1,0.0,3.0,6.0,7.0,,,,,,,
165103,9,11.0,,,,,,,,,,
165105,3,,,,,,,,,,,
165106,0,11.0,7.0,2.0,8.0,,,,,,,
165107,0,,,,,,,,,,,
165108,0,11.0,6.0,2.0,,,,,,,,
165109,11,7.0,6.0,,,,,,,,,
165110,0,4.0,5.0,,,,,,,,,
165112,11,0.0,1.0,7.0,,,,,,,,
165113,0,2.0,11.0,,,,,,,,,
165114,4,,,,,,,,,,,
165115,0,7.0,1.0,8.0,9.0,,,,,,,
165116,0,11.0,,,,,,,,,,
165117,0,4.0,,,,,,,,,,
165118,11,,,,,,,,,,,
165119,4,7.0,0.0,9.0,,,,,,,,
165120,3,0.0,11.0,,,,,,,,,
165121,6,10.0,3.0,,,,,,,,,
165122,0,9.0,,,,,,,,,,
165123,1,0.0,,,,,,,,,,
165124,4,2.0,9.0,0.0,8.0,,,,,,,
165125,0,,,,,,,,,,,
165126,11,9.0,,,,,,,,,,
165127,0,,,,,,,,,,,
